Analysis group,Analysis number,Analysis name,Subgroup,Subgroup number,Applicability,Study,Study year,GIV Mean,GIV SE,Experimental mean,Experimental SD,Experimental cases,Experimental N,Control mean,Control SD,Control cases,Control N,O-E,Variance,Weight,Mean,CI start,CI end,Footnotes
1,2,Caesarean section due to any causes,Vaginal dinoprostone (tablet or gel) versus Vaginal misoprostol (≤ 50 µg),9,SUBGROUP_AND_OVERALL,Surbek 1997,1997,,,,,7,50,,,6,50,,,1.7280197010909188,1.1666666666666667,0.42173505216313156,3.2274080708487545,
1,2,Caesarean section due to any causes,Vaginal dinoprostone (tablet or gel) versus Vaginal misoprostol (≤ 50 µg),9,SUBGROUP_AND_OVERALL,Tan 2010,2010,,,,,10,57,,,23,112,,,3.9805063867217374,0.8543096872616324,0.4369707357323134,1.6702378032843106,
1,2,Caesarean section due to any causes,Vaginal dinoprostone (tablet or gel) versus Vaginal misoprostol (≤ 50 µg),9,SUBGROUP_AND_OVERALL,Young 2020,2020,,,,,47,172,,,54,172,,,16.534917644965866,0.8703703703703703,0.6263919768770463,1.2093778489876046,
1,2,Caesarean section due to any causes,Controlled-release dinoprostone vaginal pessary versus Vaginal misoprostol (≤ 50 µg),10,SUBGROUP_AND_OVERALL,Bebbington,,,,,,31,102,,,19,98,,,24.832812085159997,1.5675954592363261,0.9515179948589506,2.5825633746239527,
1,2,Caesarean section due to any causes,Controlled-release dinoprostone vaginal pessary versus Vaginal misoprostol (≤ 50 µg),10,SUBGROUP_AND_OVERALL,De Bonrostro Torralba 2019,2019,,,,,26,99,,,22,99,,,25.287879731534723,1.1818181818181819,0.7205985704976682,1.9382417230045739,
1,2,Caesarean section due to any causes,Controlled-release dinoprostone vaginal pessary versus Vaginal misoprostol (≤ 50 µg),10,SUBGROUP_AND_OVERALL,Khoury 2001,2001,,,,,11,39,,,26,79,,,17.69154758905794,0.8570019723865878,0.47435766994129,1.5483092763428976,
1,2,Caesarean section due to any causes,Controlled-release dinoprostone vaginal pessary versus Vaginal misoprostol (≤ 50 µg),10,SUBGROUP_AND_OVERALL,Ozkan 2009,2009,,,,,18,56,,,14,56,,,17.653077489694052,1.2857142857142858,0.7111952243814526,2.324342413754975,
1,2,Caesarean section due to any causes,Controlled-release dinoprostone vaginal pessary versus Vaginal misoprostol (≤ 50 µg),10,SUBGROUP_AND_OVERALL,Rozenberg 2004,2004,,,,,16,70,,,13,70,,,14.534683104553277,1.2307692307692308,0.6408763700722089,2.363627323687421,
1,2,Caesarean section due to any causes,Oxytocin (alone) versus Vaginal misoprostol (≤ 50 µg),11,SUBGROUP_AND_OVERALL,Kidanto 2007,2007,,,,,23,71,,,7,71,,,40.46441550977609,3.285714285714285,1.5069740209427374,7.16397112180686,
1,2,Caesarean section due to any causes,Oxytocin (alone) versus Vaginal misoprostol (≤ 50 µg),11,SUBGROUP_AND_OVERALL,Tabasi 2007,2007,,,,,25,55,,,15,55,,,59.535584490223904,1.6666666666666667,0.9911857635480195,2.8024794946958544,
1,2,Caesarean section due to any causes,Nitric oxide donors versus Vaginal misoprostol (≤ 50 µg),12,SUBGROUP_AND_OVERALL,Soliman 2013,2013,,,,,22,65,,,19,65,,,100,1.1578947368421053,0.6963387908600931,1.9253849407852721,
1,2,Caesarean section due to any causes,Balloon catheters versus Vaginal misoprostol (≤ 50 µg),13,SUBGROUP_AND_OVERALL,Aduloju 2016,2016,,,,,22,70,,,19,70,,,16.04089585667719,1.1578947368421053,0.6906282635501584,1.9413051743852874,
1,2,Caesarean section due to any causes,Balloon catheters versus Vaginal misoprostol (≤ 50 µg),13,SUBGROUP_AND_OVERALL,Lemyre,,,,,,8,31,,,7,31,,,7.946897854596702,1.1428571428571428,0.4722333592956318,2.765841131867012,
1,2,Caesarean section due to any causes,Balloon catheters versus Vaginal misoprostol (≤ 50 µg),13,SUBGROUP_AND_OVERALL,Levine 2016,2016,,,,,35,123,,,29,120,,,19.43095263536145,1.1774600504625736,0.7712855858345897,1.7975341376762834,
1,2,Caesarean section due to any causes,Balloon catheters versus Vaginal misoprostol (≤ 50 µg),13,SUBGROUP_AND_OVERALL,Nwali 2021,2021,,,,,22,65,,,8,70,,,10.399890324535958,2.961538461538462,1.4195024616028373,6.178721274824784,
1,2,Caesarean section due to any causes,Balloon catheters versus Vaginal misoprostol (≤ 50 µg),13,SUBGROUP_AND_OVERALL,Oliveira 2010,2010,,,,,41,80,,,34,80,,,23.24267529553923,1.2058823529411764,0.8646616760949901,1.6817586454186704,
1,2,Caesarean section due to any causes,Balloon catheters versus Vaginal misoprostol (≤ 50 µg),13,SUBGROUP_AND_OVERALL,Prager 2008,2008,,,,,45,198,,,56,199,,,22.938688033289484,0.8076298701298701,0.5751362812067111,1.134106868997121,
1,2,Caesarean section due to any causes,Balloon catheters plus oxytocin versus Vaginal misoprostol (≤ 50 µg),14,SUBGROUP_AND_OVERALL,Levine 2016,2016,,,,,38,125,,,29,120,,,45.62470458667105,1.2579310344827586,0.8320814954060604,1.9017253673483603,
1,2,Caesarean section due to any causes,Balloon catheters plus oxytocin versus Vaginal misoprostol (≤ 50 µg),14,SUBGROUP_AND_OVERALL,Moraes Filho 2010,2010,,,,,44,121,,,32,119,,,54.37529541332896,1.3522727272727273,0.9260813647846776,1.974601367074043,
1,2,Caesarean section due to any causes,Balloon catheters plus misoprostol (≤ 50 µg) versus Vaginal misoprostol (≤ 50 µg),15,SUBGROUP_AND_OVERALL,Aduloju 2016,2016,,,,,15,70,,,19,70,,,19.226867585169163,0.7894736842105263,0.4374698785195947,1.4247122571503514,
1,2,Caesarean section due to any causes,Balloon catheters plus misoprostol (≤ 50 µg) versus Vaginal misoprostol (≤ 50 µg),15,SUBGROUP_AND_OVERALL,Al-Ibraheemi 2018,2018,,,,,30,100,,,38,100,,,43.995739986291014,0.7894736842105263,0.5343744217645093,1.1663520420810987,
1,2,Caesarean section due to any causes,Balloon catheters plus misoprostol (≤ 50 µg) versus Vaginal misoprostol (≤ 50 µg),15,SUBGROUP_AND_OVERALL,Levine 2016,2016,,,,,34,123,,,29,120,,,36.77739242853982,1.1438183347350714,0.7464084673687791,1.752820928583743,
1,2,Caesarean section due to any causes,Sublingual or buccal misoprostol (≤ 50 µg) versus Oral misoprostol (≤ 50 µg),16,SUBGROUP_AND_OVERALL,Shetty 2002,2002,,,,,8,50,,,15,50,,,100,0.5333333333333333,0.2486012758302093,1.1441793429842069,
1,2,Caesarean section due to any causes,Controlled-release misoprostol vaginal pessary versus Oral misoprostol (≤ 50 µg),17,SUBGROUP_AND_OVERALL,Wallstrom 2019,2019,,,,,19,97,,,14,99,,,100,1.3851251840942562,0.7369656640350641,2.6033394352560544,
1,2,Caesarean section due to any causes,Vaginal dinoprostone (tablet or gel) versus Oral misoprostol (≤ 50 µg),18,SUBGROUP_AND_OVERALL,Dallenbach 2003,2003,,,,,19,100,,,18,100,,,13.980322440838124,1.0555555555555556,0.5898010925388077,1.8891072684659118,
1,2,Caesarean section due to any causes,Vaginal dinoprostone (tablet or gel) versus Oral misoprostol (≤ 50 µg),18,SUBGROUP_AND_OVERALL,Dodd 2006,2006,,,,,100,376,,,83,365,,,50.14949253317235,1.1695719046398358,0.9082301037715762,1.5061144025533046,
1,2,Caesarean section due to any causes,Vaginal dinoprostone (tablet or gel) versus Oral misoprostol (≤ 50 µg),18,SUBGROUP_AND_OVERALL,Young 2020,2020,,,,,47,172,,,55,167,,,35.87018502598952,0.8297040169133192,0.5989167588090402,1.1494230968774595,
1,2,Caesarean section due to any causes,Oxytocin (alone) versus Oral misoprostol (≤ 50 µg),19,SUBGROUP_AND_OVERALL,Aalami-Harandi 2013,2013,,,,,49,128,,,26,128,,,66.3236462405015,1.8846153846153846,1.2537539167684477,2.832912504140923,
1,2,Caesarean section due to any causes,Oxytocin (alone) versus Oral misoprostol (≤ 50 µg),19,SUBGROUP_AND_OVERALL,Boddu 2017,2017,,,,,17,67,,,9,67,,,20.926225203460177,1.8888888888888888,0.9070276893066994,3.933618870329176,
1,2,Caesarean section due to any causes,Oxytocin (alone) versus Oral misoprostol (≤ 50 µg),19,SUBGROUP_AND_OVERALL,Butt 1999,1999,,,,,7,53,,,8,55,,,12.750128556038309,0.9080188679245284,0.35412538764418705,2.3282664651407865,
1,2,Caesarean section due to any causes,Balloon catheters versus Oral misoprostol (≤ 50 µg),20,SUBGROUP_AND_OVERALL,Mundle 2017,2017,,,,,122,241,,,99,234,,,49.52499446653165,1.196529611467371,0.9847763606683244,1.4538154735422744,
1,2,Caesarean section due to any causes,Balloon catheters versus Oral misoprostol (≤ 50 µg),20,SUBGROUP_AND_OVERALL,Ten Eikelder 2016,2016,,,,,185,921,,,155,924,,,50.475005533468355,1.1974361668593043,0.9873390841249678,1.4522400629703223,
1,2,Caesarean section due to any causes,Osmotic dilators versus Oral misoprostol (≤ 50 µg),21,SUBGROUP_AND_OVERALL,Gavara 2022,2022,,,,,41,151,,,42,152,,,100,0.9826553137811416,0.681019956661533,1.4178901165186013,
1,2,Caesarean section due to any causes,Balloon catheters plus misoprostol (≤ 50 µg) versus Oral misoprostol (≤ 50 µg),22,SUBGROUP_AND_OVERALL,Anjali 2022,2022,,,,,13,100,,,24,100,,,100,0.5416666666666666,0.2927273533844758,1.0023073497761408,
1,2,Caesarean section due to any causes,Oxytocin (alone) versus Sublingual or buccal misoprostol (≤ 50 µg),23,SUBGROUP_AND_OVERALL,Unthanan 2022,2022,,,,,25,85,,,12,85,,,100,2.0833333333333335,1.1216289890487827,3.8696198298678315,
1,2,Caesarean section due to any causes,Oxytocin plus amniotomy versus Sublingual or buccal misoprostol (≤ 50 µg),24,SUBGROUP_AND_OVERALL,Lo 2006,2006,,,,,4,25,,,3,25,,,100,1.3333333333333333,0.3319291430456687,5.355895422334702,
1,2,Caesarean section due to any causes,Controlled-release dinoprostone vaginal pessary versus Vaginal dinoprostone (tablet or gel),25,SUBGROUP_AND_OVERALL,Anzeljc 2022,2022,,,,,6,96,,,4,96,,,14.991451158814051,1.5,0.4370743954422154,5.1478650395970575,
1,2,Caesarean section due to any causes,Controlled-release dinoprostone vaginal pessary versus Vaginal dinoprostone (tablet or gel),25,SUBGROUP_AND_OVERALL,El-Shawarby 2006,2006,,,,,5,35,,,3,38,,,12.402893228890484,1.8095238095238095,0.4664336794867226,7.02002569976675,
1,2,Caesarean section due to any causes,Controlled-release dinoprostone vaginal pessary versus Vaginal dinoprostone (tablet or gel),25,SUBGROUP_AND_OVERALL,Triglia 2010,2010,,,,,16,65,,,20,65,,,72.60565561229548,0.8,0.4568182395844993,1.4009948477147376,
1,2,Caesarean section due to any causes,Oxytocin (alone) versus Vaginal dinoprostone (tablet or gel),26,SUBGROUP_AND_OVERALL,Hannah 1996,1996,,,,,127,1258,,,121,1259,,,100,1.050421106570839,0.8292608359617996,1.3305638627558847,
1,2,Caesarean section due to any causes,Nitric oxide donors versus Vaginal dinoprostone (tablet or gel),27,SUBGROUP_AND_OVERALL,Osman 2006,2006,,,,,65,197,,,61,198,,,100,1.0709827744029292,0.8026627882911195,1.4289987274852791,
1,2,Caesarean section due to any causes,Balloon catheters versus Vaginal dinoprostone (tablet or gel),28,SUBGROUP_AND_OVERALL,Barda 2018,2018,,,,,17,150,,,26,150,,,5.919253963969553,0.6538461538461539,0.3705482909965367,1.1537357027060313,
1,2,Caesarean section due to any causes,Balloon catheters versus Vaginal dinoprostone (tablet or gel),28,SUBGROUP_AND_OVERALL,Grace 2021,2021,,,,,66,196,,,55,198,,,20.811879473681962,1.2122448979591838,0.8994828834644563,1.6337583734422911,
1,2,Caesarean section due to any causes,Balloon catheters versus Vaginal dinoprostone (tablet or gel),28,SUBGROUP_AND_OVERALL,Henry 2013,2013,,,,,17,50,,,15,51,,,5.787681494329776,1.156,0.6508896105172948,2.053091612474727,
1,2,Caesarean section due to any causes,Balloon catheters versus Vaginal dinoprostone (tablet or gel),28,SUBGROUP_AND_OVERALL,Jozwiak 2011,2011,,,,,93,411,,,82,408,,,26.405976481171166,1.1258679010147765,0.8651367237906373,1.4651771167237748,
1,2,Caesarean section due to any causes,Balloon catheters versus Vaginal dinoprostone (tablet or gel),28,SUBGROUP_AND_OVERALL,Khamaiseh 2012,2012,,,,,72,210,,,70,204,,,25.800179026897652,0.9991836734693877,0.7653072159276725,1.3045323401499636,
1,2,Caesarean section due to any causes,Balloon catheters versus Vaginal dinoprostone (tablet or gel),28,SUBGROUP_AND_OVERALL,Prager 2008,2008,,,,,45,198,,,50,191,,,15.275029559949873,0.8681818181818182,0.6116390359009278,1.232327606937725,
1,2,Caesarean section due to any causes,Balloon catheters versus Controlled-release dinoprostone vaginal pessary,29,SUBGROUP_AND_OVERALL,Bhide 2020,2020,,,,,6,18,,,8,20,,,4.588770029306237,0.8333333333333334,0.35777115777237645,1.9410297039267443,
1,2,Caesarean section due to any causes,Balloon catheters versus Controlled-release dinoprostone vaginal pessary,29,SUBGROUP_AND_OVERALL,Diguisto 2021,2021,,,,,148,607,,,143,609,,,81.64418098851213,1.0383751339270284,0.8497617969560038,1.2688531334549968,
1,2,Caesarean section due to any causes,Balloon catheters versus Controlled-release dinoprostone vaginal pessary,29,SUBGROUP_AND_OVERALL,Jozwiak 2013,2013,,,,,21,107,,,26,119,,,12.498217650268703,0.898274622573688,0.5381491431655548,1.4993934447493298,
1,2,Caesarean section due to any causes,Balloon catheters versus Controlled-release dinoprostone vaginal pessary,29,SUBGROUP_AND_OVERALL,Shechter-Maor 2015,2015,,,,,2,26,,,4,26,,,1.2688313319129303,0.5,0.10014597222129622,2.496356013675377,
1,2,Caesarean section due to any causes,Osmotic dilators versus Controlled-release dinoprostone vaginal pessary,30,SUBGROUP_AND_OVERALL,Gupta 2022,2022,,,,,126,337,,,115,337,,,100,1.0956521739130434,0.8946110492791371,1.341872188106422,
1,2,Caesarean section due to any causes,Balloon catheters plus oxytocin versus Controlled-release dinoprostone vaginal pessary,31,SUBGROUP_AND_OVERALL,Devillard 2022,2022,,,,,5,40,,,7,40,,,100,0.7142857142857143,0.24730527503117636,2.0630537766262145,
1,2,Caesarean section due to any causes,Balloon catheters plus oxytocin versus Oxytocin (alone),32,SUBGROUP_AND_OVERALL,Fuenmavor-Beltran 2017,2017,,,,,5,40,,,6,40,,,100,0.8333333333333334,0.2765800743435127,2.510826009765055,
1,2,Caesarean section due to any causes,Osmotic dilators versus Balloon catheters,33,SUBGROUP_AND_OVERALL,Saad 2019,2019,,,,,39,208,,,50,209,,,100,0.78375,0.5402121384459543,1.1370793412141258,
1,2,Caesarean section due to any causes,Balloon catheters plus oxytocin versus Balloon catheters,34,SUBGROUP_AND_OVERALL,Kuper 2018,2018,,,,,3,64,,,2,65,,,4.608015570446621,1.5234375,0.26325821316717807,8.815914187385383,
1,2,Caesarean section due to any causes,Balloon catheters plus oxytocin versus Balloon catheters,34,SUBGROUP_AND_OVERALL,Levine 2016,2016,,,,,38,125,,,35,123,,,95.39198442955337,1.068342857142857,0.726333424503975,1.5713946541667334,
1,2,Caesarean section due to any causes,Balloon catheters plus misoprostol (≤ 50 µg) versus Balloon catheters,35,SUBGROUP_AND_OVERALL,Aduloju 2016,2016,,,,,15,70,,,22,70,,,33.3119319929776,0.6818181818181818,0.38692692088598324,1.2014569366054457,
1,2,Caesarean section due to any causes,Balloon catheters plus misoprostol (≤ 50 µg) versus Balloon catheters,35,SUBGROUP_AND_OVERALL,Levine 2016,2016,,,,,34,123,,,35,123,,,66.6880680070224,0.9714285714285714,0.6509424669619117,1.4497033413599236,
1,2,Caesarean section due to any causes,Balloon catheters plus misoprostol (≤ 50 µg) versus Balloon catheters plus oxytocin,36,SUBGROUP_AND_OVERALL,Levine 2016,2016,,,,,34,123,,,38,125,,,100,0.9092854086435601,0.6156284171975843,1.3430178518005724,
1,3,Caesarean section due to non‐reassuring fetal status,"Vaginal misoprostol (≤ 50 µg) versus Placebo, no treatment, or expectant management",1,SUBGROUP_AND_OVERALL,McKenna 2004,2004,,,,,3,33,,,2,35,,,7.371526416463907,1.5909090909090908,0.28350422283843685,8.927527463954387,
1,3,Caesarean section due to non‐reassuring fetal status,"Vaginal misoprostol (≤ 50 µg) versus Placebo, no treatment, or expectant management",1,SUBGROUP_AND_OVERALL,Oboro 2005,2005,,,,,1,38,,,2,39,,,3.9425233384809197,0.5131578947368421,0.0485244342329168,5.426771668614656,
1,3,Caesarean section due to non‐reassuring fetal status,"Vaginal misoprostol (≤ 50 µg) versus Placebo, no treatment, or expectant management",1,SUBGROUP_AND_OVERALL,PonMalar 2017,2017,,,,,2,63,,,8,63,,,9.62310301664014,0.25,0.05524833588478944,1.131255792578669,
1,3,Caesarean section due to non‐reassuring fetal status,"Vaginal misoprostol (≤ 50 µg) versus Placebo, no treatment, or expectant management",1,SUBGROUP_AND_OVERALL,Zhang 2015,2015,,,,,32,173,,,10,49,,,54.339073776870336,0.9063583815028902,0.4801737118792694,1.7108090163983936,
1,3,Caesarean section due to non‐reassuring fetal status,"Vaginal misoprostol (≤ 50 µg) versus Placebo, no treatment, or expectant management",1,SUBGROUP_AND_OVERALL,da Graca Krupa 2005,2005,,,,,6,75,,,11,75,,,24.723773451544673,0.5454545454545454,0.21268197216363277,1.3988992961195554,
1,3,Caesarean section due to non‐reassuring fetal status,"Oral misoprostol (≤ 50 µg) versus Placebo, no treatment, or expectant management",2,SUBGROUP_AND_OVERALL,Cheung 2006,2006,,,,,0,34,,,1,33,,,99.99999999999999,0.3238095238095238,0.013660868459919703,7.675398384618285,
1,3,Caesarean section due to non‐reassuring fetal status,"Vaginal dinoprostone (tablet or gel) versus Placebo, no treatment, or expectant management",3,SUBGROUP_AND_OVERALL,Mahmood 1995,1995,,,,,0,51,,,1,51,,,30.11611158990827,0.3333333333333333,0.013897380146858233,7.99511202377449,
1,3,Caesarean section due to non‐reassuring fetal status,"Vaginal dinoprostone (tablet or gel) versus Placebo, no treatment, or expectant management",3,SUBGROUP_AND_OVERALL,Rayburn 1988,1988,,,,,1,55,,,6,63,,,69.88388841009173,0.19090909090909094,0.023710562529687243,1.5371326996608499,
1,3,Caesarean section due to non‐reassuring fetal status,"Controlled-release dinoprostone vaginal pessary versus Placebo, no treatment, or expectant management",4,SUBGROUP_AND_OVERALL,Itoh 2021,2021,,,,,7,57,,,3,56,,,100,2.2923976608187133,0.6239652674725371,8.42208262106256,
1,3,Caesarean section due to non‐reassuring fetal status,"Nitric oxide donors versus Placebo, no treatment, or expectant management",5,SUBGROUP_AND_OVERALL,Bullarbo 2007,2007,,,,,2,101,,,0,101,,,0.631072138174323,4.999999999999999,0.24304799277851388,102.86034340049922,
1,3,Caesarean section due to non‐reassuring fetal status,"Nitric oxide donors versus Placebo, no treatment, or expectant management",5,SUBGROUP_AND_OVERALL,Ghanaie 2013,2013,,,,,2,36,,,1,36,,,1.0399840394709883,2,0.1896762955246298,21.08856032292445,
1,3,Caesarean section due to non‐reassuring fetal status,"Nitric oxide donors versus Placebo, no treatment, or expectant management",5,SUBGROUP_AND_OVERALL,Rameez 2007,2007,,,,,1,78,,,1,78,,,0.7608541241151386,1,0.06367378533986966,15.70505027559348,
1,3,Caesarean section due to non‐reassuring fetal status,"Nitric oxide donors versus Placebo, no treatment, or expectant management",5,SUBGROUP_AND_OVERALL,Schmitz 2014,2014,,,,,120,678,,,100,684,,,97.56808969823956,1.2106194690265486,0.9492674801943937,1.5439267955181535,
1,3,Caesarean section due to non‐reassuring fetal status,Oral misoprostol (≤ 50 µg) versus Vaginal misoprostol (≤ 50 µg),6,SUBGROUP_AND_OVERALL,Bennett 1998,1998,,,,,2,104,,,6,102,,,13.677579658295347,0.32692307692307687,0.06755221505910514,1.582164228535482,
1,3,Caesarean section due to non‐reassuring fetal status,Oral misoprostol (≤ 50 µg) versus Vaginal misoprostol (≤ 50 µg),6,SUBGROUP_AND_OVERALL,Kwon 2001,2001,,,,,0,79,,,5,83,,,5.424712985132767,0.09545454545454546,0.005364635296159298,1.6984510120300504,
1,3,Caesarean section due to non‐reassuring fetal status,Oral misoprostol (≤ 50 µg) versus Vaginal misoprostol (≤ 50 µg),6,SUBGROUP_AND_OVERALL,Paisarntantiwong 2005,2005,,,,,3,73,,,4,73,,,15.063202869274884,0.75,0.17393855296301397,3.233900652948453,
1,3,Caesarean section due to non‐reassuring fetal status,Oral misoprostol (≤ 50 µg) versus Vaginal misoprostol (≤ 50 µg),6,SUBGROUP_AND_OVERALL,Rahman 2013,2013,,,,,10,110,,,7,110,,,23.816107339395,1.4285714285714286,0.5641999390084433,3.6171863650273646,
1,3,Caesarean section due to non‐reassuring fetal status,Oral misoprostol (≤ 50 µg) versus Vaginal misoprostol (≤ 50 µg),6,SUBGROUP_AND_OVERALL,Shetty 2001,2001,,,,,3,122,,,16,123,,,18.729303331594597,0.18903688524590165,0.056516009722966325,0.6322977180915629,
1,3,Caesarean section due to non‐reassuring fetal status,Oral misoprostol (≤ 50 µg) versus Vaginal misoprostol (≤ 50 µg),6,SUBGROUP_AND_OVERALL,Souza 2013,2013,,,,,6,100,,,11,100,,,23.28909381630741,0.5454545454545454,0.20983024655532917,1.4179112212908398,
1,3,Caesarean section due to non‐reassuring fetal status,Sublingual or buccal misoprostol (≤ 50 µg) versus Vaginal misoprostol (≤ 50 µg),7,SUBGROUP_AND_OVERALL,Bartusevicius 2006,2006,,,,,7,70,,,8,70,,,13.879331597341476,0.875,0.3354495117698248,2.2823851969871054,
1,3,Caesarean section due to non‐reassuring fetal status,Sublingual or buccal misoprostol (≤ 50 µg) versus Vaginal misoprostol (≤ 50 µg),7,SUBGROUP_AND_OVERALL,Caliskan 2005,2005,,,,,12,80,,,7,80,,,15.52368345930573,1.7142857142857142,0.711677181325126,4.12936593629734,
1,3,Caesarean section due to non‐reassuring fetal status,Sublingual or buccal misoprostol (≤ 50 µg) versus Vaginal misoprostol (≤ 50 µg),7,SUBGROUP_AND_OVERALL,Feitosa 2006,2006,,,,,11,75,,,4,75,,,11.485517740636867,2.75,0.9165830803098645,8.250752345813959,
1,3,Caesarean section due to non‐reassuring fetal status,Sublingual or buccal misoprostol (≤ 50 µg) versus Vaginal misoprostol (≤ 50 µg),7,SUBGROUP_AND_OVERALL,Gattas 2020,2020,,,,,3,98,,,6,100,,,8.317210165192083,0.5102040816326531,0.1312621705756796,1.9831167180382518,
1,3,Caesarean section due to non‐reassuring fetal status,Sublingual or buccal misoprostol (≤ 50 µg) versus Vaginal misoprostol (≤ 50 µg),7,SUBGROUP_AND_OVERALL,Haas 2019,2019,,,,,14,148,,,5,152,,,13.189594197436474,2.875675675675676,1.0624422568071203,7.783491797967927,
1,3,Caesarean section due to non‐reassuring fetal status,Sublingual or buccal misoprostol (≤ 50 µg) versus Vaginal misoprostol (≤ 50 µg),7,SUBGROUP_AND_OVERALL,Jahromi 2016,2016,,,,,13,100,,,7,100,,,15.59206790173057,1.8571428571428572,0.7733669810199723,4.459693362248245,
1,3,Caesarean section due to non‐reassuring fetal status,Sublingual or buccal misoprostol (≤ 50 µg) versus Vaginal misoprostol (≤ 50 µg),7,SUBGROUP_AND_OVERALL,Nassar 2007,2007,,,,,11,85,,,15,85,,,19.620823337818315,0.7333333333333333,0.357813416654008,1.5029558779730954,
1,3,Caesarean section due to non‐reassuring fetal status,Sublingual or buccal misoprostol (≤ 50 µg) versus Vaginal misoprostol (≤ 50 µg),7,SUBGROUP_AND_OVERALL,de Moraes 2005,2005,,,,,1,58,,,1,62,,,2.3917716005384735,1.0689655172413792,0.068433355962956,16.697811483477196,
1,3,Caesarean section due to non‐reassuring fetal status,Vaginal dinoprostone (tablet or gel) versus Vaginal misoprostol (≤ 50 µg),8,SUBGROUP_AND_OVERALL,Chaudhuri 2011,2011,,,,,6,103,,,0,106,,,1.3653373452337128,13.375000000000004,0.7631015081107997,234.42572593373234,
1,3,Caesarean section due to non‐reassuring fetal status,Vaginal dinoprostone (tablet or gel) versus Vaginal misoprostol (≤ 50 µg),8,SUBGROUP_AND_OVERALL,Hosli 2008,2008,,,,,10,55,,,8,52,,,15.538559563887192,1.1818181818181819,0.5056892026011113,2.7619617102597083,
1,3,Caesarean section due to non‐reassuring fetal status,Vaginal dinoprostone (tablet or gel) versus Vaginal misoprostol (≤ 50 µg),8,SUBGROUP_AND_OVERALL,Pandis 2001,2001,,,,,18,225,,,19,210,,,29.44852554151094,0.8842105263157894,0.4772625526365506,1.6381512660663962,
1,3,Caesarean section due to non‐reassuring fetal status,Vaginal dinoprostone (tablet or gel) versus Vaginal misoprostol (≤ 50 µg),8,SUBGROUP_AND_OVERALL,Papanikolaou 2004,2004,,,,,6,83,,,4,80,,,7.433565052334637,1.4457831325301205,0.4237270227383047,4.933102573445209,
1,3,Caesarean section due to non‐reassuring fetal status,Vaginal dinoprostone (tablet or gel) versus Vaginal misoprostol (≤ 50 µg),8,SUBGROUP_AND_OVERALL,Prager 2008,2008,,,,,30,191,,,25,199,,,46.214012497033515,1.250261780104712,0.7642368706049724,2.045379618433229,
1,3,Caesarean section due to non‐reassuring fetal status,Controlled-release dinoprostone vaginal pessary versus Vaginal misoprostol (≤ 50 µg),9,SUBGROUP_AND_OVERALL,Bebbington,,,,,,10,102,,,11,98,,,42.97063402964784,0.8734402852049911,0.3884587675986567,1.9639096744681488,
1,3,Caesarean section due to non‐reassuring fetal status,Controlled-release dinoprostone vaginal pessary versus Vaginal misoprostol (≤ 50 µg),9,SUBGROUP_AND_OVERALL,Ozkan 2009,2009,,,,,4,56,,,8,56,,,21.644672280474726,0.5,0.15964676033699376,1.5659572387957148,
1,3,Caesarean section due to non‐reassuring fetal status,Controlled-release dinoprostone vaginal pessary versus Vaginal misoprostol (≤ 50 µg),9,SUBGROUP_AND_OVERALL,Rozenberg 2004,2004,,,,,8,70,,,9,70,,,35.38469368987742,0.8888888888888888,0.3639734013818994,2.1708274664858975,
1,3,Caesarean section due to non‐reassuring fetal status,Oxytocin (alone) versus Vaginal misoprostol (≤ 50 µg),10,SUBGROUP_AND_OVERALL,Kidanto 2007,2007,,,,,1,71,,,1,71,,,21.715481526039763,1,0.06378618445935783,15.677376041157668,
1,3,Caesarean section due to non‐reassuring fetal status,Oxytocin (alone) versus Vaginal misoprostol (≤ 50 µg),10,SUBGROUP_AND_OVERALL,Tabasi 2007,2007,,,,,4,55,,,3,55,,,78.28451847396023,1.3333333333333333,0.3129047882915152,5.681529475737922,
1,3,Caesarean section due to non‐reassuring fetal status,Nitric oxide donors versus Vaginal misoprostol (≤ 50 µg),11,SUBGROUP_AND_OVERALL,Soliman 2013,2013,,,,,2,65,,,11,65,,,100,0.18181818181818182,0.041935020923065836,0.78831130906832,
1,3,Caesarean section due to non‐reassuring fetal status,Balloon catheters versus Vaginal misoprostol (≤ 50 µg),12,SUBGROUP_AND_OVERALL,Aduloju 2016,2016,,,,,7,70,,,7,70,,,13.256884638033489,1,0.37013660440426555,2.7017052301798112,
1,3,Caesarean section due to non‐reassuring fetal status,Balloon catheters versus Vaginal misoprostol (≤ 50 µg),12,SUBGROUP_AND_OVERALL,Levine 2016,2016,,,,,20,123,,,15,120,,,34.01998561414795,1.3008130081300813,0.6994680749649618,2.4191446939235837,
1,3,Caesarean section due to non‐reassuring fetal status,Balloon catheters versus Vaginal misoprostol (≤ 50 µg),12,SUBGROUP_AND_OVERALL,Nwali 2021,2021,,,,,8,65,,,7,70,,,14.311930820299128,1.2307692307692308,0.47288217096442886,3.203319965138271,
1,3,Caesarean section due to non‐reassuring fetal status,Balloon catheters versus Vaginal misoprostol (≤ 50 µg),12,SUBGROUP_AND_OVERALL,Prager 2008,2008,,,,,17,198,,,25,199,,,38.411198927519436,0.6834343434343434,0.3811701428723296,1.2253911029489482,
