Analysis group,Analysis number,Analysis name,Subgroup,Subgroup number,Applicability,Study,Study year,GIV Mean,GIV SE,Experimental mean,Experimental SD,Experimental cases,Experimental N,Control mean,Control SD,Control cases,Control N,O-E,Variance,Weight,Mean,CI start,CI end,Footnotes,Bias arising from the randomization process (judgement),Bias arising from the randomization process (support),Bias due to deviations from intended interventions (judgement),Bias due to deviations from intended interventions (support),Bias due to missing outcome data (judgement),Bias due to missing outcome data (support),Bias in measurement of the outcome (judgement),Bias in measurement of the outcome (support),Bias in selection of the reported result (judgement),Bias in selection of the reported result (support),Overall bias (judgement),Overall bias (support)
2,3,Live birth following fresh transfer: grouped by prognosis,Good prognostic factors,1,SUBGROUP_AND_OVERALL,Cornelisse 2024,2024,,,,,223,603,,,177,599,,,28.928614218790692,1.3991376746952127,1.0993626281993616,1.7806556112952863,,Low risk,<p>Randomisation and allocation concealment were properly performed. And no differences were found between the analysed groups.</p>,Low risk,"<p>Participants, carers, and those delivering the interventions were probably aware of the assigned groups, as blinding was not feasible. However, no clinically meaningful deviations from the intended interventions were identified. Specifically, the number of embryos transferred was similar between groups (similar single and double embryo transfers), indicating that treatment protocols were followed as intended. No other deviations or differences were reported that could plausibly have influenced the outcomes. The analysis was conducted according to the intention-to-treat (ITT) principle.</p>",Low risk,<p>All the randomized women had data to analyze</p>,Low risk,"<p>Method of measuring the outcome was appropriate, was not different between groups and it is an objective outcome that is unlikely to be influenced by the knowledge of the assigned intervention.</p>",Low risk,<p>The protocol was registered in &nbsp;WHO’s ICTRP Search Portal under NTR7034</p>,Low risk,<p>There is no risk of bias due.</p>
2,3,Live birth following fresh transfer: grouped by prognosis,Good prognostic factors,1,SUBGROUP_AND_OVERALL,Elgindy 2011,2011,,,,,52,100,,,35,100,,,4.342646923049151,2.011904761904762,1.1399247704326718,3.550901669974837,,Low risk,<p>Randomisation and allocation concealment were properly performed. No baseline differences were found between the analysed groups.</p>,Low risk,"<p>Participants, carers, and those delivering the interventions were probably aware of the assigned groups, as blinding was not feasible. Although potentially deviations from the intended interventions were identified (the number of embryos transferred was lower in blastocyst group: 1.97 blastocyst vs 2.8 cleavage), it doesn´t seem to affect the outcome as blastocyst group still had better results. No other deviations or differences were reported that could plausibly have influenced the outcomes. The analysis was conducted according to the intention-to-treat (ITT) principle.</p>",Low risk,<p>All randomised women were analysed</p>,Low risk,<p>Knowledge of the assigned intervention is unlikely to influence this objective outcome assessment.</p>,Some concerns,<p>No protocol registration was found.</p>,Some concerns,<p>There some concerns of risk of bias due to the selection of reported results.</p>
2,3,Live birth following fresh transfer: grouped by prognosis,Good prognostic factors,1,SUBGROUP_AND_OVERALL,Frattarelli 2003,,,,,,15,29,,,8,28,,,1.015823841648924,2.6785714285714284,0.8945696134866786,8.020331553622599,,Low risk,<p>Randomization was accomplished using a computer-generated randomization table. The sequences of randomization were concealed until intervention was assigned. The groups were balanced. Concealment method was not described.</p>,Low risk,"<p>Participants, carers, and those delivering the interventions were probably aware of the assigned groups, as blinding was not feasible. Although potentially deviations from the intended interventions were identified (the number of embryos transferred was lower in blastocyst group: 2.04 blastocyst vs 2.96 cleavage), it doesn´t seem to affect the outcome as blastocyst group still had better results. No other deviations or differences were reported that could plausibly have influenced the outcomes. The analysis was conducted according to the intention-to-treat (ITT) principle</p>",Low risk,<p>All women randomised were analysed</p>,Low risk,"<p>Method of measuring the outcome was probably appropriate, no different between groups and it is an objective outcome that is unlikely to be influenced by the knowledge of the assigned intervention.</p>",Some concerns,<p>No protocol registration was found.</p>,Some concerns,<p>Some concerns due to bias in selection of the reported result and due to deviations from the intended protocol.</p>
2,3,Live birth following fresh transfer: grouped by prognosis,Good prognostic factors,1,SUBGROUP_AND_OVERALL,Levi-Setti 2018,2018,,,,,54,194,,,64,194,,,11.938548242059522,0.7834821428571429,0.5077484403504272,1.2089535277594754,,Some concerns,<p>Allocation sequence was not concealed but no baseline clinical and statistical differences between groups were found in a table that described more than 15 different variables.</p>,Low risk,<p>Participants and embryologists were aware of their assigned intervention. No deviation from the intended protocols. Analysis was performed by intention-to-treat.</p>,Low risk,<p>No lost to follow up</p>,Low risk,"<p>Method of measuring the outcome was not informed. However, given the nature of the outcome and the methods to measure it, it was probably not different between groups and, as it is an objective outcome, it is unlikely to be influenced by the knowledge of the assigned intervention.</p>",Low risk,<p>Data that produced this result was analysed in accordance with a pre-specified analysis plan that was finalised before unblinded outcome data were available for analysis</p>,Some concerns,<p>There is some concerns of risk of bias due to randomisation process.</p>
2,3,Live birth following fresh transfer: grouped by prognosis,Good prognostic factors,1,SUBGROUP_AND_OVERALL,Levron 2002,2002,,,,,8,46,,,15,44,,,3.2742179181719786,0.4070175438596491,0.15202643471034236,1.0897004940304065,,Some concerns,<p>No information if the allocation sequence was random and concealed but no baseline differences between groups.</p>,High risk,"<p>Participants, carers, and those delivering the interventions were probably aware of the assigned groups, as blinding was not feasible. Besides, clinically meaningful deviations from the intended interventions were identified: the number of embryos transferred was not similar between groups (3.1 cleavage vs 2.3 blastocyst). ITT analysis was performed.</p>",Low risk,<p>Only 3 out of 46 in the blastocyst group did not have embryo transfer</p>,Low risk,"<p>Method of measuring the outcome was not stated, but it is not probable that it was measured different between groups and it is an objective outcome that is unlikely to be influenced by the knowledge of the assigned intervention.</p>",Some concerns,<p>No protocol registration was found.</p>,High risk,<p>There is high risk of bias due to deviations from intended interventions and some concerns of risk of bias due to randomisation process and selection of reported results.</p>
2,3,Live birth following fresh transfer: grouped by prognosis,Good prognostic factors,1,SUBGROUP_AND_OVERALL,Livingstone 2002,2002,,,,,14,30,,,11,29,,,1.5421829266679794,1.4318181818181819,0.5071754171862021,4.042197701850479,,Low risk,<p>Allocation sequence was random and concealed</p>,High risk,"<p>Participants, carers, and those delivering the interventions were probably aware of the assigned groups, as blinding was not feasible. Besides, clinically meaningful deviations from the intended interventions were identified: the number of embryos transferred was not similar between groups (more in cleavage stage than in blastocyst stage). It is unclear if the analysis was conducted according to the intention-to-treat (ITT) principle.</p>",Low risk,<p>All the randomized women were analysed</p>,Low risk,"<p>Method of measuring the outcome was not described. However, it is unlikely that it was not different between groups and it is an objective outcome that is unlikely to be influenced by the knowledge of the assigned intervention.</p>",Some concerns,<p>No protocol registration was found.</p>,High risk,<p>There is high risk of bias due to deviations from the intended interventions and there are some concerns of risk of bias due to the selection of reported results.</p>
2,3,Live birth following fresh transfer: grouped by prognosis,Good prognostic factors,1,SUBGROUP_AND_OVERALL,Ma 2024,2024/9/5,,,,,256,497,,,200,495,,,25.119477449473056,1.566804979253112,1.2185882556863972,2.014526097356469,,Low risk,<p>Randomization and allocation concealment were properly performed. And no differences were found between the analysed groups.</p>,Low risk,"<p>Participants, carers, and those delivering the interventions were probably aware of the assigned groups, as blinding was not feasible. However, no clinically meaningful deviations from the intended interventions were identified. Specifically, the number of embryos transferred was similar between groups (both similar in single and double embryo transfers ), indicating that treatment protocols were followed as intended. No other deviations or differences were reported that could plausibly have influenced the outcomes. The analysis was conducted according to the intention-to-treat (ITT) principle.</p>",Low risk,<p>Almost all the randomized women had data to analyse</p>,Low risk,"<p>Method of measuring the outcome was appropriate, was not different between groups and it is an objective outcome that is unlikely to be influenced by the knowledge of the assigned intervention.</p>",Low risk,<p>The protocol was registered in ClinicalTrials.gov: &nbsp;NCT03152643</p>,Low risk,<p>There is no risk of bias.</p>
2,3,Live birth following fresh transfer: grouped by prognosis,Good prognostic factors,1,SUBGROUP_AND_OVERALL,Mahmoudinia 2024,2024/7/13,,,,,27,120,,,25,120,,,5.008260960361744,1.103225806451613,0.5967148671740408,2.0396796644012967,,High risk,<p>Randomisation were properly performed. But allocation concealment method that was used is predictable. And some baseline differences were found between the analysed groups.</p>,High risk,"<p>Participants, carers, and those delivering the interventions were probably aware of the assigned groups, as blinding was not feasible. Besides, clinically meaningful deviations from the intended interventions were identified: the number of embryos transferred was not similar between groups (1.86 cleavage vs 1.63 blastocyst). Intention-to-treat analysis was performed by reviewers (and not by authors of the study).</p>",Low risk,"<p>Although not all the randomized women had data to analyze, there is evidence that the result was not biased by missing outcome data</p>",Low risk,"<p>Method of measuring the outcome was appropriate, was not different between groups and it is an objective outcome that is unlikely to be influenced by the knowledge of the assigned intervention.</p>",Low risk,<p>The protocol was registered in Iranian Registry of Clinical Trials: IRCT20181030041503N1</p>,High risk,<p>There is high risk of bias due to the randomisation process and deviations from the intended interventions.</p>
2,3,Live birth following fresh transfer: grouped by prognosis,Good prognostic factors,1,SUBGROUP_AND_OVERALL,Papanikolaou 2005,2005,,,,,38,80,,,23,84,,,3.045148757016173,2.399585921325052,1.25264647157961,4.5966780927107385,,Some concerns,<p>No information about the allocation sequence concealed but no baseline differences between groups.</p>,Low risk,"<p>Participants, carers, and those delivering the interventions were probably aware of the assigned groups, as blinding was not feasible. However, no clinically meaningful deviations from the intended interventions were identified. Specifically, the number of embryos transferred was similar between groups (2 embryos in each transfer), indicating that treatment protocols were followed as intended. No other deviations or differences were reported that could plausibly have influenced the outcomes. The analysis was conducted according to the intention-to-treat (ITT) principle.</p>",Low risk,<p>All the randomized women were analysed.</p>,Low risk,"<p>Method of measuring the outcome was appropriate, was not different between groups and it is an objective outcome that is unlikely to be influenced by the knowledge of the assigned intervention.</p>",Some concerns,<p>No protocol registration was found.</p>,Some concerns,"<p>There are some concerns of risk of bias due to randomisation process, and selection of reported results.</p>"
2,3,Live birth following fresh transfer: grouped by prognosis,Good prognostic factors,1,SUBGROUP_AND_OVERALL,Papanikolaou 2006,2006,,,,,56,175,,,38,176,,,6.660374910469495,1.7089783281733746,1.058141992840884,2.7601276066221136,,Some concerns,<p>There was not enough information to evaluate the method of allocation sequence concealment.</p>,Low risk,<p>Participants were probably aware of their assigned intervention. No deviation from the intended protocols. All randomised women were analysed.</p>,Low risk,<p>All the randomized women were analysed</p>,Low risk,"<p>Method of measuring the outcome was appropriate, was not different between groups and it is an objective outcome that is unlikely to be influenced by the knowledge of the assigned intervention.</p>",Some concerns,<p>No protocol registration was found.</p>,Some concerns,<p>There are some concerns of risk of bias due to randomisation process and selection of reported results.</p>
2,3,Live birth following fresh transfer: grouped by prognosis,Good prognostic factors,1,SUBGROUP_AND_OVERALL,Rienzi 2002,2002,,,,,24,50,,,24,48,,,3.291802332340464,0.9230769230769231,0.41792071739600173,2.0388340908923595,,Some concerns,<p>No information about the allocation sequence concealed but no baseline differences between groups.</p>,Some concerns,"<p>Participants, carers, and those delivering the interventions were probably aware of the assigned groups, as blinding was not feasible. However, no clinically meaningful deviations from the intended interventions were identified. Specifically, the number of embryos transferred was similar between groups (2 embryos in each transfer), indicating that treatment protocols were followed as intended. No other deviations or differences were reported that could plausibly have influenced the outcomes. However, there is no information about the total number of randomised women and it is unclear if the analysis was conducted according to the intention-to-treat (ITT) principle.</p>",Some concerns,<p>No information about neither the total number of randomized women nor the missing outcome data.</p>,Low risk,"<p>Method of measuring the outcome was appropriate, it was not different between groups and it is an objective outcome that is unlikely to be influenced by the knowledge of the assigned intervention.</p>",Some concerns,<p>No protocol registration was found.</p>,Some concerns,"<p>There are some concerns of risk of bias due to randomisation process, deviations from the intended interventions, missing outcomes and selection of reported results.</p>"
2,3,Live birth following fresh transfer: grouped by prognosis,Poor prognostic factors,2,SUBGROUP_AND_OVERALL,Devreker 2000,2000,,,,,3,11,,,1,12,,,23.841059602649004,4.125,0.35970426505050973,47.30448497075968,,Some concerns,<p>No information available to know if the allocation sequence was random or the allocation sequence was concealed. And no information about baseline differences between groups.</p>,High risk,"<p>Participants, carers and people delivering the intervention were probably aware of their assigned intervention. There was evidencesuggesting deviation from the intended protocols. All randomised women were analysed.</p>",Low risk,<p>No lost to follow up</p>,Low risk,"<p>Method of measuring the outcome was not described. However, it is unlikely that it was not different between groups and it is an objective outcome that is unlikely to be influenced by the knowledge of the assigned intervention.</p>",Some concerns,<p>No protocol registration was found.</p>,High risk,<p>There is high risk of bias due to deviations from the intended interventions and there are some concerns of risk of bias due to the randomisation process and selection of reported results.</p>
2,3,Live birth following fresh transfer: grouped by prognosis,Poor prognostic factors,2,SUBGROUP_AND_OVERALL,Levitas 2004,2004,,,,,3,23,,,3,31,,,76.15894039735099,1.4,0.2557388477061593,7.664068316488292,,Low risk,<p>Allocation sequence was random and concealed and no baseline differences were found between groups.</p>,Low risk,"<p>Participants, carers, and those delivering the interventions were probably aware of the assigned groups, as blinding was not feasible. However, no clinically meaningful deviations from the intended interventions were identified. Specifically, the number of embryos transferred was similar between groups (authors mentioned ""no differences""), indicating that treatment protocols were followed as intended. No other deviations or differences were reported that could plausibly have influenced the outcomes. The analysis was conducted according to the intention-to-treat (ITT) principle.</p>",Low risk,"<p>Although there are missing outcome data, the missingness in the outcome probably does not depend on its true value.</p>",Low risk,"<p>Method of measuring the outcome was appropriate, was not different between groups and it is an objective outcome that is unlikely to be influenced by the knowledge of the assigned intervention.</p>",Some concerns,<p>No protocol registration was found.</p>,Some concerns,<p>There is &nbsp;some concerns of risk of bias due to selection of reported results.</p>
2,3,Live birth following fresh transfer: grouped by prognosis,Unselected group,3,SUBGROUP_AND_OVERALL,Emiliani 2003,2003,,,,,33,82,,,41,89,,,36.09640555794487,0.7884519661523146,0.4296647287161857,1.4468409003152891,,Some concerns,<p>Concealment was not stated. Only minor differences in age</p>,Low risk,"<p>Participants, carers, and those delivering the interventions were probably aware of the assigned groups, as blinding was not feasible. However, no clinically meaningful deviations from the intended interventions were identified. Specifically, the number of embryos transferred was similar between groups (mean 2.1 vs 1.9), indicating that treatment protocols were followed as intended. No other deviations or differences were reported that could plausibly have influenced the outcomes. The analysis was conducted according to the intention-to-treat (ITT) principle.</p>",Low risk,<p>All women randomised were analysed</p>,Low risk,<p>Not reported but inappropriate methods are unlikely. It is an objective outcome that is unlikely to be influenced by the knowledge of the assigned intervention</p>,Some concerns,<p>No protocol registration was found.</p>,Some concerns,<p>There some concerns of risk of bias due to the randomisation process and selection of reported results.</p>
2,3,Live birth following fresh transfer: grouped by prognosis,Unselected group,3,SUBGROUP_AND_OVERALL,Fernandez-Shaw 2015,2015,,,,,25,60,,,11,60,,,9.85733723206944,3.1818181818181817,1.3856476655079193,7.306306786464181,,Some concerns,<p>No statement about allocation concealment.</p>,Low risk,"<p>No effort for blindness is described. Considering the nature of the intervention, it is very unlikely that participants and carers and people delivering the intervention were not aware of their assigned intervention.</p>",Low risk,<p>All women randomised were analysed</p>,Low risk,"<p>Method of measuring the outcome was probably appropriate, in both groups and it is an objective outcome that is unlikely to be influenced by the knowledge of the assigned intervention.</p>",Some concerns,<p>No protocol registration was found.</p>,Some concerns,<p>There some concerns of risk of bias due to the randomisation process and selection of reported results.</p>
2,3,Live birth following fresh transfer: grouped by prognosis,Unselected group,3,SUBGROUP_AND_OVERALL,Hatirnaz 2017,2017,,,,,33,101,,,35,100,,,36.37986061225085,0.9012605042016807,0.502299223685951,1.6171048214514419,,Low risk,"<p>Participants, carers, and those delivering the interventions were probably aware of the assigned groups, as blinding was not feasible. However, no clinically meaningful deviations from the intended interventions were identified. Specifically, the number of embryos transferred was similar between groups (mean 1.4 in both groups), indicating that treatment protocols were followed as intended. No other deviations or differences were reported that could plausibly have influenced the outcomes. The analysis was conducted according to the intention-to-treat (ITT) principle</p>",Low risk,"<p>Participants, carers, and those delivering the interventions were probably aware of the assigned groups, as blinding was not feasible. However, no clinically meaningful deviations from the intended interventions were identified. Specifically, the number of embryos transferred was similar between groups (mean 1.4 in both groups), indicating that treatment protocols were followed as intended. No other deviations or differences were reported that could plausibly have influenced the outcomes. The analysis was conducted according to the intention-to-treat (ITT) principle.</p>",Low risk,<p>95 out of 100 women of each arm had data to analyze</p>,Low risk,"<p>Method of measuring the outcome was appropriate, was not different between groups and it is an objective outcome that is unlikely to be influenced by the knowledge of the assigned intervention.</p>",Some concerns,<p>No protocol registration was found.</p>,Some concerns,"<p>There are some concerns of risk of bias due to randomisation process, and selection of reported results.</p>"
2,3,Live birth following fresh transfer: grouped by prognosis,Unselected group,3,SUBGROUP_AND_OVERALL,Van der Auwera 2002,2002,,,,,24,70,,,17,66,,,17.666396597734842,1.5038363171355498,0.7173383638954878,3.152659585156811,,Low risk,"<p>No information available to know if the allocation sequence was random. However, allocation sequence was concealed and no baseline differences between groups.</p>",Low risk,"<p>Participants, carers, and those delivering the interventions were probably aware of the assigned groups, as blinding was not feasible. However, no clinically meaningful deviations from the intended interventions were identified. Specifically, the number of embryos transferred was similar between groups (mean 1.86 vs 1.87), indicating that treatment protocols were followed as intended. No other deviations or differences were reported that could plausibly have influenced the outcomes. The analysis was conducted according to the intention-to-treat (ITT) principle.</p>",Low risk,<p>Quote: “Three patients were excluded for analysis from group 1 because they wanted an elective blastocyst culture while four patients were excluded from group 2 because they wanted an elective day 2 transfer.”</p>,Low risk,"<p>Method of measuring the outcome was not described. However, it is unlikely that it was not different between groups and it is an objective outcome that is unlikely to be influenced by the knowledge of the assigned intervention.</p>",Some concerns,<p>No protocol registration was found.</p>,Some concerns,<p>There are some concerns of risk of bias due to selection of reported results.</p>
2,4,Live birth following fresh transfer: grouped by day of randomisation,Randomisation at start of cycle,1,SUBGROUP_AND_OVERALL,Brugnon 2010,2010,,,,,22,55,,,21,52,,,9.832715400421623,0.9841269841269841,0.4542002234307056,2.1323325505466904,,Some concerns,<p>Sequence generated but there was no information about concealment. No table of patients' baseline characteristics reported</p>,Some concerns,"<p>Participants, carers, and those delivering the interventions were probably aware of the assigned groups, as blinding was not feasible. However, no clinically meaningful deviations from the intended interventions were identified. Specifically, the number of embryos transferred was similar between groups (single embryo transfer), indicating that treatment protocols were followed as intended. It is unclear if the analysis was conducted according to the intention-to-treat (ITT) principle.</p>",Some concerns,"<p>The study reported outcome data only as proportions, without providing the absolute number of participants contributing to the analysis in each group. As a result, it was not possible to assess the extent of missing outcome data or whether outcome data were available for all randomized participants. There was no information on exclusions or losses to follow-up.</p>",Low risk,"<p>Method of measuring the outcome was probably appropriate, was not different between groups and it is an objective outcome that is unlikely to be influenced by the knowledge of the assigned intervention.</p>",Some concerns,<p>No protocol registration was found.</p>,Some concerns,"<p>Some risk of bias due to deviation from the intended interventions, missing outcome data and selection of the reported result.</p>"
2,4,Live birth following fresh transfer: grouped by day of randomisation,Randomisation at start of cycle,1,SUBGROUP_AND_OVERALL,Clua 2022,2022/1/10,,,,,37,65,,,23,69,,,7.296340298639414,2.642857142857143,1.3109547319775552,5.327944365412768,,Low risk,<p>Randomisation and allocation concealment were properly performed. And no differences were found between the analysed groups.</p>,Low risk,"<p>Participants, carers, and those delivering the interventions were probably aware of the assigned groups, as blinding was not feasible. Although potentially deviations from the intended interventions were identified (the number of embryos transferred was lower in blastocyst group: 1.1 blastocyst vs 1.4 cleavage), it doesn´t seem to affect the outcome as blastocyst group still had better results. No other deviations or differences were reported that could plausibly have influenced the outcomes. The analysis was conducted according to the intention-to-treat (ITT) principle.Participants, carers and people delivering the intervention were probably aware of their assigned intervention.</p>",Low risk,<p>All the randomized women had data to analyse</p>,Low risk,"<p>Method of measuring the outcome was appropriate, was not different between groups and it is an objective outcome that is unlikely to be influenced by the knowledge of the assigned intervention.</p>",Low risk,<p>The protocol was registered in ClinicalTrials.gov: &nbsp;NCT03088735</p>,Low risk,<p>There is no risk of bias due to deviations from the intended interventions.</p>
2,4,Live birth following fresh transfer: grouped by day of randomisation,Randomisation at start of cycle,1,SUBGROUP_AND_OVERALL,Emiliani 2003,2003,,,,,33,82,,,41,89,,,17.836426087279087,0.7884519661523146,0.4296647287161857,1.4468409003152891,,Some concerns,<p>Concealment was not stated. Only minor differences in age</p>,Low risk,"<p>Participants, carers, and those delivering the interventions were probably aware of the assigned groups, as blinding was not feasible. However, no clinically meaningful deviations from the intended interventions were identified. Specifically, the number of embryos transferred was similar between groups (mean 2.1 vs 1.9), indicating that treatment protocols were followed as intended. No other deviations or differences were reported that could plausibly have influenced the outcomes. The analysis was conducted according to the intention-to-treat (ITT) principle.</p>",Low risk,<p>All women randomised were analysed</p>,Low risk,<p>Not reported but inappropriate methods are unlikely. It is an objective outcome that is unlikely to be influenced by the knowledge of the assigned intervention</p>,Some concerns,<p>No protocol registration was found.</p>,Some concerns,<p>There some concerns of risk of bias due to the randomisation process and selection of reported results.</p>
2,4,Live birth following fresh transfer: grouped by day of randomisation,Randomisation at start of cycle,1,SUBGROUP_AND_OVERALL,Levi-Setti 2018,2018,,,,,54,194,,,64,194,,,35.059062304533626,0.7834821428571429,0.5077484403504272,1.2089535277594754,,Some concerns,<p>Allocation sequence was not concealed but no baseline clinical and statistical differences between groups were found in a table that described more than 15 different variables.</p>,Low risk,<p>Participants and embryologists were aware of their assigned intervention. No deviation from the intended protocols. Analysis was performed by intention-to-treat.</p>,Low risk,<p>No lost to follow up</p>,Low risk,"<p>Method of measuring the outcome was not informed. However, given the nature of the outcome and the methods to measure it, it was probably not different between groups and, as it is an objective outcome, it is unlikely to be influenced by the knowledge of the assigned intervention.</p>",Low risk,<p>Data that produced this result was analysed in accordance with a pre-specified analysis plan that was finalised before unblinded outcome data were available for analysis</p>,Some concerns,<p>There is some concerns of risk of bias due to randomisation process.</p>
2,4,Live birth following fresh transfer: grouped by day of randomisation,Randomisation at start of cycle,1,SUBGROUP_AND_OVERALL,Levitas 2004,2004,,,,,3,23,,,3,31,,,1.6868695652478976,1.4,0.2557388477061593,7.664068316488292,,Low risk,<p>Allocation sequence was random and concealed and no baseline differences were found between groups.</p>,Low risk,"<p>Participants, carers, and those delivering the interventions were probably aware of the assigned groups, as blinding was not feasible. However, no clinically meaningful deviations from the intended interventions were identified. Specifically, the number of embryos transferred was similar between groups (authors mentioned ""no differences""), indicating that treatment protocols were followed as intended. No other deviations or differences were reported that could plausibly have influenced the outcomes. The analysis was conducted according to the intention-to-treat (ITT) principle.</p>",Low risk,"<p>Although there are missing outcome data, the missingness in the outcome probably does not depend on its true value.</p>",Low risk,"<p>Method of measuring the outcome was appropriate, was not different between groups and it is an objective outcome that is unlikely to be influenced by the knowledge of the assigned intervention.</p>",Some concerns,<p>No protocol registration was found.</p>,Some concerns,<p>There is &nbsp;some concerns of risk of bias due to selection of reported results.</p>
2,4,Live birth following fresh transfer: grouped by day of randomisation,Randomisation at start of cycle,1,SUBGROUP_AND_OVERALL,Papanikolaou 2006,2006,,,,,56,175,,,38,176,,,19.559036343720493,1.7089783281733746,1.058141992840884,2.7601276066221136,,Some concerns,<p>There was not enough information to evaluate the method of allocation sequence concealment.</p>,Low risk,<p>Participants were probably aware of their assigned intervention. No deviation from the intended protocols. All randomised women were analysed.</p>,Low risk,<p>All the randomized women were analysed</p>,Low risk,"<p>Method of measuring the outcome was appropriate, was not different between groups and it is an objective outcome that is unlikely to be influenced by the knowledge of the assigned intervention.</p>",Some concerns,<p>No protocol registration was found.</p>,Some concerns,<p>There are some concerns of risk of bias due to randomisation process and selection of reported results.</p>
2,4,Live birth following fresh transfer: grouped by day of randomisation,Randomisation at start of cycle,1,SUBGROUP_AND_OVERALL,Van der Auwera 2002,2002,,,,,24,70,,,17,66,,,8.72955000015787,1.5038363171355498,0.7173383638954878,3.152659585156811,,Low risk,"<p>No information available to know if the allocation sequence was random. However, allocation sequence was concealed and no baseline differences between groups.</p>",Low risk,"<p>Participants, carers, and those delivering the interventions were probably aware of the assigned groups, as blinding was not feasible. However, no clinically meaningful deviations from the intended interventions were identified. Specifically, the number of embryos transferred was similar between groups (mean 1.86 vs 1.87), indicating that treatment protocols were followed as intended. No other deviations or differences were reported that could plausibly have influenced the outcomes. The analysis was conducted according to the intention-to-treat (ITT) principle.</p>",Low risk,<p>Quote: “Three patients were excluded for analysis from group 1 because they wanted an elective blastocyst culture while four patients were excluded from group 2 because they wanted an elective day 2 transfer.”</p>,Low risk,"<p>Method of measuring the outcome was not described. However, it is unlikely that it was not different between groups and it is an objective outcome that is unlikely to be influenced by the knowledge of the assigned intervention.</p>",Some concerns,<p>No protocol registration was found.</p>,Some concerns,<p>There are some concerns of risk of bias due to selection of reported results.</p>
2,4,Live birth following fresh transfer: grouped by day of randomisation,Randomised on day of OPU and day 1 after OPU,2,SUBGROUP_AND_OVERALL,Cornelisse 2024,2024,,,,,223,603,,,177,599,,,58.68010554306279,1.3991376746952127,1.0993626281993616,1.7806556112952863,,Low risk,<p>Randomisation and allocation concealment were properly performed. And no differences were found between the analysed groups.</p>,Low risk,"<p>Participants, carers, and those delivering the interventions were probably aware of the assigned groups, as blinding was not feasible. However, no clinically meaningful deviations from the intended interventions were identified. Specifically, the number of embryos transferred was similar between groups (similar single and double embryo transfers), indicating that treatment protocols were followed as intended. No other deviations or differences were reported that could plausibly have influenced the outcomes. The analysis was conducted according to the intention-to-treat (ITT) principle.</p>",Low risk,<p>All the randomized women had data to analyze</p>,Low risk,"<p>Method of measuring the outcome was appropriate, was not different between groups and it is an objective outcome that is unlikely to be influenced by the knowledge of the assigned intervention.</p>",Low risk,<p>The protocol was registered in &nbsp;WHO’s ICTRP Search Portal under NTR7034</p>,Low risk,<p>There is no risk of bias.</p>
2,4,Live birth following fresh transfer: grouped by day of randomisation,Randomised on day of OPU and day 1 after OPU,2,SUBGROUP_AND_OVERALL,Fernandez-Shaw 2015,2015,,,,,25,60,,,11,60,,,3.3644801816536782,3.1818181818181817,1.3856476655079193,7.306306786464181,,Some concerns,<p>No statement about allocation concealment.</p>,Low risk,"<p>No effort for blindness is described. Considering the nature of the intervention, it is very unlikely that participants and carers and people delivering the intervention were not aware of their assigned intervention.</p>",Low risk,<p>All women randomised were analysed</p>,Low risk,"<p>Method of measuring the outcome was probably appropriate, in both groups and it is an objective outcome that is unlikely to be influenced by the knowledge of the assigned intervention.</p>",Some concerns,<p>No protocol registration was found.</p>,Some concerns,<p>There some concerns of risk of bias due to the randomisation process and selection of reported results.</p>
2,4,Live birth following fresh transfer: grouped by day of randomisation,Randomised on day of OPU and day 1 after OPU,2,SUBGROUP_AND_OVERALL,Frattarelli 2003,,,,,,15,29,,,8,28,,,2.0605428863716306,2.6785714285714284,0.8945696134866786,8.020331553622599,,Low risk,<p>Randomization was accomplished using a computer-generated randomization table. The sequences of randomization were concealed until intervention was assigned. The groups were balanced. Concealment method was not described.</p>,Low risk,"<p>Participants, carers, and those delivering the interventions were probably aware of the assigned groups, as blinding was not feasible. Although potentially deviations from the intended interventions were identified (the number of embryos transferred was lower in blastocyst group: 2.04 blastocyst vs 2.96 cleavage), it doesn´t seem to affect the outcome as blastocyst group still had better results. No other deviations or differences were reported that could plausibly have influenced the outcomes. The analysis was conducted according to the intention-to-treat (ITT) principle</p>",Low risk,<p>All women randomised were analysed</p>,Low risk,"<p>Method of measuring the outcome was probably appropriate, no different between groups and it is an objective outcome that is unlikely to be influenced by the knowledge of the assigned intervention.</p>",Some concerns,<p>No protocol registration was found.</p>,Some concerns,<p>Some concerns due to bias in selection of the reported result and due to deviations from the intended protocol.</p>
