review_group	review_pdf	review_id	study_label	registry_type	registry_id	registry_url	source	lookup_status	notes	reference_excerpt
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Ctri/2023/08/056749	registry	Ctri/2023/08/056749	.	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Ctri/2023/08/056749. A study to compare the effectiveness of nirgundi patra upanaha and koladi upanaha in janusandhigata vata (knee osteoarthritis). Ctri/2023/08/056749 2023.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Ctri/2023/08/056896	registry	Ctri/2023/08/056896	.	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Ctri/2023/08/056896. Physiotherapy for knee osteoarthritis. Ctri/2023/08/056896 2023.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Ctri/2023/08/057102	registry	Ctri/2023/08/057102	.	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Ctri/2023/08/057102. Effectiveness of Better Management for DegenerativeJoint Disease for Knee Program on pain and functions in patients with knee osteoarthritis: a randomized controlled trial. Ctri/2023/08/057102 2023.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Ctri/2023/08/057124	registry	Ctri/2023/08/057124	.	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Ctri/2023/08/057124. Effects of exercise on arthritic knee cartilage [Impact of exercises on cartilage health, physical performance and quality of life in subjects with knee osteoarthritis]. Ctri/2023/08/057124 2023.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Ctri/2023/10/058883	registry	Ctri/2023/10/058883	.	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Ctri/2023/10/058883. Evaluating the impact of fast paced and slow paced exercises n strength in patients with knee osteoarthritis. Ctri/2023/10/058883 2023.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Drks00009257	registry	Drks00009257	.	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Drks00009257. Effectiveness and efficiency of a supervised strength-machine based hip and knee training for patients with hip or knee osteoarthritis: a controlled study in the context of health service research. Drks00009257 2015.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Drks00024160	registry	Drks00024160	.	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Drks00024160. Effectiveness of an additional web-based app-intervention to traditional physiotherapy in patients with musculoskeletal pain [Effectiveness of an additional web-based app-intervention to traditional physiotherapy in patients with musculoskeletal pain - Heal]. Drks00024160 2021.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Drks00025033	registry	Drks00025033	.	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Drks00025033. Individualized exercise promotion program for people with multiple manifested risk factors to increase physical exercise in the long term (MultiPill-Exercise). Drks00025033 2021.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Gohir 2020	NCT	NCT03545048	https://clinicaltrials.gov/study/NCT03545048	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Gohir S, Abhishek A, Kelly A, Valdes AM. A randomised controlled trial evaluating the efficacy of internet-based exercises aimed at treating knee osteoarthritis (ibeat-OA). Arthritis & Rheumatology 2020;72 Suppl 10:2997-9. [DOI: 10.1002/art.41538] - DOI Gohir SA, Greenhaff P, Abhishek A, Valdes AM. Evaluating the efficacy of Internet-Based Exercise programme Aimed at Treating knee Osteoarthritis (iBEAT-OA) in the community: a study protocol for a randomised controlled trial. BMJ Open 2019;9(10):(no pagination). [DOI: 10.1136/bmjopen-2019-030564] - DOI - PMC - PubMed Nct03545048. Effects of web
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Isrctn13307390	ISRCTN	Isrctn13307390	https://www.isrctn.com/ISRCTN13307390	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Isrctn13307390. A 12-week digital care program for chronic knee pain involving exercise, education, and psychosocial support. Isrctn13307390 2017.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct01945749	NCT	NCT01945749	https://clinicaltrials.gov/study/NCT01945749	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct01945749. Exercise and steroid in knee osteoarthritis [Combined intra articular corticosteroid and physiotherapeutic exercise in patients with osteoarthritis of the knee: a randomised clinical trial]. Nct01945749 2013.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct02024126	NCT	NCT02024126	https://clinicaltrials.gov/study/NCT02024126	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct02024126. Exercise therapy in patients with knee osteoarthritis. Nct02024126 2013.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct02043613	NCT	NCT02043613	https://clinicaltrials.gov/study/NCT02043613	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct02043613. Context effects in exercise therapy for knee and/or hip pain [Effect of physical surroundings on effects from exercise as treatment for hip or knee pain: a double-blind randomized controlled clinical trial]. Nct02043613 2014.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct02098096	NCT	NCT02098096	https://clinicaltrials.gov/study/NCT02098096	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct02098096. Negative work exercise for the treatment of knee arthritis [Development of a negative work exercise regimen as an intervention for posttraumatic osteoarthritis of the knee]. Nct02098096 2014.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct02350387	NCT	NCT02350387	https://clinicaltrials.gov/study/NCT02350387	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct02350387. Efficacy of eccentric resistance training in persons with knee osteoarthritis. Nct02350387 2015.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct02454374	NCT	NCT02454374	https://clinicaltrials.gov/study/NCT02454374	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct02454374. Joint loading vs normal physiotherapy care in degenerative knees (V1). Nct02454374 2015.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct02598804	NCT	NCT02598804	https://clinicaltrials.gov/study/NCT02598804	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct02598804. Evaluation of the effectiveness of self management program on changes in physical activity level of knee osteoarthritis patients in spa therapy. Nct02598804 2015.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct02600702	NCT	NCT02600702	https://clinicaltrials.gov/study/NCT02600702	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct02600702. A study of siriraj home exercises protocol for primary osteoarthritis of the knee [A randomized control study of siriraj home exercises protocol for primary knee osteoarthritis patients versus usual orthopedic outpatient consultation in primary knee osteoarthritis]. Nct02600702 2015.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct02698072	NCT	NCT02698072	https://clinicaltrials.gov/study/NCT02698072	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct02698072. Improvement in pain and function following a physiotherapy program in older adults with knee osteoarthritis. Nct02698072 2016.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct02901964	NCT	NCT02901964	https://clinicaltrials.gov/study/NCT02901964	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct02901964. Effect of strengthening the hip abductor in patients with knee osteoarthritis: randomized controlled trial. Nct02901964 2016.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct03050320	NCT	NCT03050320	https://clinicaltrials.gov/study/NCT03050320	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct03050320. Improving resilience and longevity for workers through exercise. Nct03050320 2017.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct03167502	NCT	NCT03167502	https://clinicaltrials.gov/study/NCT03167502	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct03167502. Performance in walking in osteoarthritis patients [Performance in walking in osteoarthritis patients: the role of fatigue and the effect of an eccentric muscle building program]. Nct03167502 2017.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct03171168	NCT	NCT03171168	https://clinicaltrials.gov/study/NCT03171168	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	The effect of apostherapy on knee pain [The effect of apostherapy on pain and function in knee osteoarthritis population: a randomized controlled trial]. Nct03171168 2017.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct03379623	NCT	NCT03379623	https://clinicaltrials.gov/study/NCT03379623	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct03379623. ESCAPE-pain programme in Malaysiaa feasibility randomised controlled trial of the implementation in Malaysian healthcare context of the ESCAPE-pain programme for patients with knee osteoarthritis. Nct03379623 2017.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct03470090	NCT	NCT03470090	https://clinicaltrials.gov/study/NCT03470090	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct03470090. The effects of neuromuscular exercises training on physical activity, functionality and balance in knee osteoarthritis. Nct03470090 2018.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct03571698	NCT	NCT03571698	https://clinicaltrials.gov/study/NCT03571698	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct03571698. The efficacy of exercise and alternative applications of NMES on pain and function in patients with knee OA Istanbul University, Faculty of Health Science, Division of Physiotherapy and Rehabilitation. Nct03571698 2018.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct03621631	NCT	NCT03621631	https://clinicaltrials.gov/study/NCT03621631	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct03621631. Effect of tai Chi exercise on mechanical joint loading in knee osteoarthritis [Real time biofeedback tai Chi training for knee osteoarthritis: a feasibility study]. Nct03621631 2018.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct03666585	NCT	NCT03666585	https://clinicaltrials.gov/study/NCT03666585	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct03666585. Comparison of the accuracy in rehabilitation exercise between mobile application actuated rehabilitation exercise guidance and routine rehabilitation exercise guidance for the primary osteoarthritis knee patients. Nct03666585 2018.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct03676790	NCT	NCT03676790	https://clinicaltrials.gov/study/NCT03676790	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct03676790. Ultrasound and exercises in knee osteoarthritis [Effect of ultrasound associated to exercises in patients with knee osteoarthritis]. Nct03676790 2018.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct03750279	NCT	NCT03750279	https://clinicaltrials.gov/study/NCT03750279	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct03750279. Inflammatory targeted laser treatment of knee osteoarthritis [Inflammatory targeted low-level laser treatment of knee osteoarthritis - a randomized clinical trial]. Nct03750279 2018.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct03798002	NCT	NCT03798002	https://clinicaltrials.gov/study/NCT03798002	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct03798002. Neuro-muscular exercise training verses quadriceps training in mild to moderate knee osteoarthritis [Effects of neuro-muscular exercise training verses isolated quadriceps training program in patients with mild to moderate knee osteoarthritis]. Nct03798002 2019.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct03893981	NCT	NCT03893981	https://clinicaltrials.gov/study/NCT03893981	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct03893981. Strengthening exercises versus proprioception and balance exercises in the treatment of knee osteoarthritis [Comparison of the effect of strengthening exercises versus proprioception and balance exercises in the treatment of knee osteoarthritis]. Nct03893981 2019.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct03921801	NCT	NCT03921801	https://clinicaltrials.gov/study/NCT03921801	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct03921801. Effects of improved calf muscle function on gait, balance and joint loading in older adults [Improving plantarflexor muscle function to alleviate decline in mobility, loss of balance and detrimental knee joint loading in older adults]. Nct03921801 2019.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct03951506	NCT	NCT03951506	https://clinicaltrials.gov/study/NCT03951506	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct03951506. Multi-modal exercise program in older aduls with knee osteoarthritis [Effects a multi-modal exercise program in older aduls with knee osteoarthritis]. Nct03951506 2019.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct04058002	NCT	NCT04058002	https://clinicaltrials.gov/study/NCT04058002	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct04058002. Project arthritis recovering quality of life through education 70+. Nct04058002 2019.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct04099394	NCT	NCT04099394	https://clinicaltrials.gov/study/NCT04099394	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct04099394. Pain & aging: combined interventions for fitness in the community study [Randomized controlled trial of group-based exercise and behavioral health skills training for older adults with painful knee osteoarthritis]. Nct04099394 2019.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct04138784	NCT	NCT04138784	https://clinicaltrials.gov/study/NCT04138784	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct04138784. Individualized comprehensive rehabilitation program in chronic knee osteoarthritis [Effectiveness of an individualized comprehensive rehabilitation program in disabled chronic knee osteoarthritis women]. Nct04138784 2019. - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct04183933	NCT	NCT04183933	https://clinicaltrials.gov/study/NCT04183933	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct04183933. The effect of exercise training on balance and functional status in individuals with osteoarthritis'the effect of different exercise training on balance and functional status in individuals with osteoarthritis'. Nct04183933 2019.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct04198467	NCT	NCT04198467	https://clinicaltrials.gov/study/NCT04198467	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct04198467. To evaluate the optimum dose of platelet rich plasma in knee osteoarthritis and compare efficacy with hyaluronic acid [Randomized controlled study to compare safety and efficacy of intra articular administration of platelet rich plasma versus hyaluronic aci]. Nct04198467 2019.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct04225182	NCT	NCT04225182	https://clinicaltrials.gov/study/NCT04225182	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct04225182. Evaluation of the effectiveness of a muscular strengthening protocol with an instrumented orthosis for gonarthrosis patients. Nct04225182 2020.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct04323267	NCT	NCT04323267	https://clinicaltrials.gov/study/NCT04323267	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct04323267. Digital home-exercise therapy application for patients with non-surgical knee injuries [Efficacy of digital home-exercise therapy application for patients with non-surgical knee injuries: a randomized, controlled trial]. Nct04323267 2020.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct04390932	NCT	NCT04390932	https://clinicaltrials.gov/study/NCT04390932	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct04390932. The impact of therapeutic alliance in the rehabilitation of knee osteoarthritis [the impact of therapeutic alliance on clinical outcomes in patients with symptomatic knee osteoarthritis. A randomized clinical trial protocol]. Nct04390932 2020.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct04423887	NCT	NCT04423887	https://clinicaltrials.gov/study/NCT04423887	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct04423887. Effects of creatine supplementation in addition to resistance exercise training in patients with knee osteoarthritis. Nct04423887 2020.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct04445350	NCT	NCT04445350	https://clinicaltrials.gov/study/NCT04445350	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct04445350. Motor learning in knee osteoarthritis [Motor learning in knee osteoarthritis therapy - a new rehabilitation approach]. Nct04445350 2020.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct04528953	NCT	NCT04528953	https://clinicaltrials.gov/study/NCT04528953	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct04528953. Investigating the effect of interval walking and qigong on people with knee osteoarthritis: pilot study [Investigating the effect of interval walking and qigong on some clinical and biological outcomes of people with knee osteoarthritis]. Nct04528953 2020.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct04536519	NCT	NCT04536519	https://clinicaltrials.gov/study/NCT04536519	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct04536519. Foot wear modification along with physical therapy in knee osteoarthritis [Effects of foot wear modification along with physical therapy on functional status in knee osteoarthritis]. Nct04536519 2020.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct04540341	NCT	NCT04540341	https://clinicaltrials.gov/study/NCT04540341	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct04540341. Effectiveness of Mulligan mobilization technique and core stabilization exercise with knee osteoarthritis. Nct04540341 2020. - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct04542655	NCT	NCT04542655	https://clinicaltrials.gov/study/NCT04542655	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct04542655. The effect of exercise on serum levels of collagen and proteoglycan in patients with knee osteoarthritis (EFEX-OA-01). Nct04542655 2020.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct04574700	NCT	NCT04574700	https://clinicaltrials.gov/study/NCT04574700	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct04574700. Mobilization effect on hamstring length [Effect of knee joint mobilization on hamstring muscle length]. Nct04574700 2020.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct04600661	NCT	NCT04600661	https://clinicaltrials.gov/study/NCT04600661	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct04600661. Low load resistance blood flow restriction training versus neuromuscular training in knee osteoarthritis. Nct04600661 2020.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct04654871	NCT	NCT04654871	https://clinicaltrials.gov/study/NCT04654871	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct04654871. Effects of glucosamine and chondroitin sulfate supplementation in addition to resistance exercise training and manual therapy in patients with knee osteoarthritis. Nct04654871 2020. - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct04678999	NCT	NCT04678999	https://clinicaltrials.gov/study/NCT04678999	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct04678999. Mind-body therapy (remotely delivered) for knee osteoarthritis [Neurobiological mechanisms of mind-body therapy (remotely delivered) for knee osteoarthritis]. Nct04678999 2020.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct04747444	NCT	NCT04747444	https://clinicaltrials.gov/study/NCT04747444	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct04747444. Positive pressure treadmill walking for individuals with knee pathology [The effects of anti-gravity treadmill walking in individuals with knee osteoarthritis]. Nct04747444 2021.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct04819672	NCT	NCT04819672	https://clinicaltrials.gov/study/NCT04819672	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct04819672. Effect of low intensity training combined with partial restriction of blood flow in individuals with knee osteoarthritis. Nct04819672 2021.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct04857879	NCT	NCT04857879	https://clinicaltrials.gov/study/NCT04857879	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct04857879. Implementation of GLA: d program in West Virginians with osteoarthritis of the knee [A pilot randomized controlled trial to assess the implementation and outcomes of Good Life with Osteoarthritis (GLA: D) program in West Virginians suffering from the osteoarthritis]. Nct04857879 2021.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct04925895	NCT	NCT04925895	https://clinicaltrials.gov/study/NCT04925895	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct04925895. Effects of dynamic soft tissue mobilization in reducing hamstring tightness in knee osteoarthritis. Nct04925895 2021.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct04980300	NCT	NCT04980300	https://clinicaltrials.gov/study/NCT04980300	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct04980300. Delaware Physical Exercise and Activity for Knee osteoarthritis (PEAK). Nct04980300 2021.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct05026385	NCT	NCT05026385	https://clinicaltrials.gov/study/NCT05026385	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct05026385. The POMELO (Prevention of Muscle Loss in Osteoarthritis) trial [Targeted knee osteoarthritis care for adults with a BMI ≥5 kg/m2: the prevention of muscle loss in osteoarthritis (P.O.M.E.L.O.) Feasibility and pilot randomized trial]. Nct05026385 2021.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct05131048	NCT	NCT05131048	https://clinicaltrials.gov/study/NCT05131048	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct05131048. Home based hip strengthening for knee OA patients [Effects of home-based hip strengthening exercises on pain, range of motion and functional disability in knee osteoarthritis patients: a randomized controlled trial]. Nct05131048 2021.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct05169606	NCT	NCT05169606	https://clinicaltrials.gov/study/NCT05169606	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct05169606. Effect of tissue flossing, AIS, PNF on hamstring among knee OA patients [Effect of tissue flossing, active isolated stretch, proprioceptive neuromuscular facilitation on hamstring among knee osteoarthritis patients]. Nct05169606 2021.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct05209893	NCT	NCT05209893	https://clinicaltrials.gov/study/NCT05209893	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct05209893. The effect of telerehabilitation-based exercise and training on outcome measures in patients with knee osteoarthritis. Nct05209893 2022.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct05274932	NCT	NCT05274932	https://clinicaltrials.gov/study/NCT05274932	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct05274932. Exercise with blood flow restriction in knee osteoarthritis [Neuromuscular responses, pain intensity and perceived exertion of resistance exercise with blood flow restriction in patients with severe knee osteoarthritis]. Nct05274932 2022.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct05403645	NCT	NCT05403645	https://clinicaltrials.gov/study/NCT05403645	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct05403645. Comparison of exercise therapy vs mobilization with movement among patients with knee osteoarthritis [Comparison of exercise therapy vs mobilization with movement among patients with knee osteoarthritis in household females]. Nct05403645 2022.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct05601947	NCT	NCT05601947	https://clinicaltrials.gov/study/NCT05601947	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct05601947. Investigation of the effectiveness of Wii-based exercise play therapy in knee osteoarthritis rehabilitation. Nct05601947 2022.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct05777421	NCT	NCT05777421	https://clinicaltrials.gov/study/NCT05777421	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct05777421. Efficacy of virtual reality based exercise regimes on kinesiophobia, pain and functional disability in patients with knee osteoarthritis. Nct05777421 2023.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct05810376	NCT	NCT05810376	https://clinicaltrials.gov/study/NCT05810376	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct05810376. Effects of digital-based physical activity intervention in individuals with knee osteoarthritis. Nct05810376 2023.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct05839535	NCT	NCT05839535	https://clinicaltrials.gov/study/NCT05839535	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct05839535. Enhancing modulation effects of baduanjin through neuromodulation for knee OA [Enhancing modulation effects of baduanjin through non-invasive neuromodulation for knee osteoarthritis]. Nct05839535 2023.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct05850793	NCT	NCT05850793	https://clinicaltrials.gov/study/NCT05850793	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct05850793. Comparison of progressive motor imagery and sensorimotor exercises in knee osteoarthritis [Comparison of progressive motor imagery and sensorimotor exercises in knee osteoarthritis: a randomized controlled trial]. Nct05850793 2023.
