review_group	review_pdf	review_id	study_label	pmid	pmcid	in_pmc	match_methods	title	journal	year	doi	pubmed_url	pmc_url
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Henriksen 2014	33453514	.	no	direct_pubmed_link	The effect of exercise therapy on inflammatory activity assessed by MRI in knee osteoarthritis: secondary outcomes from a randomized controlled trial	Knee	2021	10.1016/j.knee.2020.12.022	https://pubmed.ncbi.nlm.nih.gov/33453514/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Henriksen 2014	31656173	PMC6815355	yes	direct_pubmed_link	Exercise-induced pain changes associate with changes in muscle perfusion in knee osteoarthritis: exploratory outcome analyses of a randomised controlled trial	BMC Musculoskeletal Disorders	2019	10.1186/s12891-019-2858-8	https://pubmed.ncbi.nlm.nih.gov/31656173/	https://pmc.ncbi.nlm.nih.gov/articles/PMC6815355/
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Hernandez 2019	31733777	.	no	direct_pubmed_link	Efficacy of core exercises in patients with osteoarthritis of the knee: a randomized controlled clinical trial	Journal of Bodywork and Movement Therapies	2019	10.1016/j.jbmt.2019.06.002	https://pubmed.ncbi.nlm.nih.gov/31733777/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Hinman 2020	31748198	.	no	direct_pubmed_link	Does telephone-delivered exercise advice and support by physiotherapists improve pain and/or function in people with knee osteoarthritis? Telecare randomised controlled trial	British Journal of Sports Medicine	2020	10.1136/bjsports-2019-101183	https://pubmed.ncbi.nlm.nih.gov/31748198/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Hinman 2020	28339847	.	no	direct_pubmed_link	Telephone-delivered exercise advice and behavior change support by physical therapists for people with knee osteoarthritis: protocol for the telecare randomized controlled trial	Physical Therapy	2017	10.1093/ptj/pzx021	https://pubmed.ncbi.nlm.nih.gov/28339847/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Holm 2020	33991370	.	no	direct_pubmed_link	Strength training in addition to neuromuscular exercise and education in individuals with knee osteoarthritis-the effects on pain and sensitization	European Journal of Pain (United Kingdom)	2021	10.1002/ejp.1796	https://pubmed.ncbi.nlm.nih.gov/33991370/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Holm 2020	32179197	.	no	direct_pubmed_link	Low-dose strength training in addition to neuromuscular exercise and education in patients with knee osteoarthritis in secondary care - a randomized controlled trial	Osteoarthritis and Cartilage	2020	10.1016/j.joca.2020.02.839	https://pubmed.ncbi.nlm.nih.gov/32179197/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Hopman‐Rock 2000	10955337	.	no	direct_pubmed_link	The effects of a health educational and exercise program for older adults with osteoarthritis of the hip or knee	Journal of Rheumatology	2000	.	https://pubmed.ncbi.nlm.nih.gov/10955337/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Hsu 2021	34360036	PMC8345675	yes	direct_pubmed_link	Effects of diet control and telemedicine-based resistance exercise intervention on patients with obesity and knee osteoarthritis: a randomized control trial [Effects of diet control and telemedicine-based resistance exercise intervention on patients with obesity and knee osteoarthritis: a randomized control trial]	International Journal of Environmental Research and Public Health	2021	10.3390/ijerph18157744	https://pubmed.ncbi.nlm.nih.gov/34360036/	https://pmc.ncbi.nlm.nih.gov/articles/PMC8345675/
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Hu 2020	31524502	.	no	direct_pubmed_link	Effects of Taichi exercise on knee and ankle proprioception among individuals with knee osteoarthritis	Research in Sports Medicine (Print)	2020	10.1080/15438627.2019.1663520	https://pubmed.ncbi.nlm.nih.gov/31524502/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Huang 2003	16084806	.	no	direct_pubmed_link	Use of ultrasound to increase effectiveness of isokinetic exercise for knee osteoarthritis	Archives of Physical and Medical Rehabilitation	2005	.	https://pubmed.ncbi.nlm.nih.gov/16084806/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Huang 2003	12833248	.	no	direct_pubmed_link	A comparison of various therapeutic exercises on the functional status of patients with knee osteoarthritis	Seminars in Arthritis and Rheumatism	2003	.	https://pubmed.ncbi.nlm.nih.gov/12833248/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Huang 2005	16342083	.	no	direct_pubmed_link	Preliminary results of integrated therapy for patients with knee osteoarthritis	Arthritis Care & Research	2005	.	https://pubmed.ncbi.nlm.nih.gov/16342083/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Hurley 2007	21954131	.	no	direct_pubmed_link	Long-term outcomes and costs of an integrated rehabilitation program for chronic knee pain: a pragmatic, cluster randomized, controlled trial	Arthritis Care & Research	2012	.	https://pubmed.ncbi.nlm.nih.gov/21954131/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Hurley 2007	17907147	PMC2673355	yes	direct_pubmed_link	Clinical effectiveness of a rehabilitation program integrating exercise, self-management, and active coping strategies for chronic knee pain: a cluster randomized trial	Arthritis and Rheumatism	2007	.	https://pubmed.ncbi.nlm.nih.gov/17907147/	https://pmc.ncbi.nlm.nih.gov/articles/PMC2673355/
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Hurley 2007	17907207	PMC2675012	yes	direct_pubmed_link	Economic evaluation of a rehabilitation program integrating exercise, self-management, and active coping strategies for chronic knee pain	Arthritis and Rheumatism	2007	.	https://pubmed.ncbi.nlm.nih.gov/17907207/	https://pmc.ncbi.nlm.nih.gov/articles/PMC2675012/
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Imoto 2012	24453599	PMC3718434	yes	direct_pubmed_link	Quadriceps strengthening exercises are effective in improving pain, function and quality of life in patients with osteoarthritis of the knee	Acta Ortopedica Brasileira	2012	10.1590/s1413-78522012000300008	https://pubmed.ncbi.nlm.nih.gov/24453599/	https://pmc.ncbi.nlm.nih.gov/articles/PMC3718434/
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Jan 2008	18218827	.	no	direct_pubmed_link	Investigation of clinical effects of high- and low-resistance training for patients with knee osteoarthritis: a randomized controlled trial	Physical Therapy	2008	.	https://pubmed.ncbi.nlm.nih.gov/18218827/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Jan 2008	18357655	.	no	direct_pubmed_link	Efficacy of a target-matching foot-stepping exercise on proprioception and function in patients with knee osteoarthritis	Journal of Orthopaedic and Sports Physical Therapy	2008	.	https://pubmed.ncbi.nlm.nih.gov/18357655/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Jan 2009	19480863	.	no	direct_pubmed_link	Effects of weight-bearing versus nonweight-bearing exercise on function, walking speed, and position sense in participants with knee osteoarthritis: a randomized controlled trial	Archives of Physical Medicine and Rehabilitation	2009	.	https://pubmed.ncbi.nlm.nih.gov/19480863/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Janyacharoen 2018	30656170	PMC6323346	yes	direct_pubmed_link	Effects of the applied ancient boxing exercise on leg strength and quality of life in patients with osteoarthritis	Journal of Exercise Rehabilitation	2018	10.12965/jer.1836392.196	https://pubmed.ncbi.nlm.nih.gov/30656170/	https://pmc.ncbi.nlm.nih.gov/articles/PMC6323346/
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Jenkinson 2009	19690345	PMC2728801	yes	direct_pubmed_link	Effects of dietary intervention and quadriceps strengthening exercises on pain and function in overweight people with knee pain: randomised controlled trial	.	2009	.	https://pubmed.ncbi.nlm.nih.gov/19690345/	https://pmc.ncbi.nlm.nih.gov/articles/PMC2728801/
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Jorge 2015	24994768	.	no	direct_pubmed_link	Progressive resistance exercise in women with osteoarthritis of the knee: a randomized controlled trial	Clinical Rehabilitation	2015	10.1177/0269215514540920	https://pubmed.ncbi.nlm.nih.gov/24994768/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Kang 2022	36600975	PMC9806703	yes	direct_pubmed_link	Functional outcomes of Tai Chi exercise prescription in women with knee osteoarthritis	Sports Medicine and Health Science	2022	10.1016/j.smhs.2022.10.001	https://pubmed.ncbi.nlm.nih.gov/36600975/	https://pmc.ncbi.nlm.nih.gov/articles/PMC9806703/
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Karadag 2019	31436359	.	no	direct_pubmed_link	Application of heat and a home exercise program for pain and function levels in patients with knee osteoarthritis: A randomized controlled trial [Application of heat and a home exercise program for pain and function levels in patients with knee osteoarthritis: a randomized controlled trial]	International Journal of Nursing Practice	2019	10.1111/ijn.12772	https://pubmed.ncbi.nlm.nih.gov/31436359/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Keefe 2004	15288394	.	no	direct_pubmed_link	Effects of spouse-assisted coping skills training and exercise training in patients with osteoarthritic knee pain: a randomized controlled study	Pain	2004	.	https://pubmed.ncbi.nlm.nih.gov/15288394/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Kholvadia 2019	36817986	PMC9924591	yes	direct_pubmed_link	Exploring the efficacy of low-level laser therapy and exercise for knee osteoarthritis	South African Journal of Sports Medicine	2019	10.17159/2078-516x/2019/v31i1a6058	https://pubmed.ncbi.nlm.nih.gov/36817986/	https://pmc.ncbi.nlm.nih.gov/articles/PMC9924591/
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Kilic 2020	32894239	.	no	direct_pubmed_link	The effect of aerobic exercise training on postmenopausal patients with knee osteoarthritis	.	2020	10.3233/bmr-191712	https://pubmed.ncbi.nlm.nih.gov/32894239/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Kim 2013	23849900	.	no	direct_pubmed_link	Effectiveness of exercise with or without thermal therapy for community-dwelling elderly Japanese women with non-specific knee pain: a randomized controlled trial	Archives of Gerontology and Geriatrics	2013	.	https://pubmed.ncbi.nlm.nih.gov/23849900/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Kim 2020	32376814	.	no	direct_pubmed_link	Effect of a physical activity promoting program based on the IMB model on obese-metabolic health outcomes among obese older adults with knee osteoarthritis	Journal of Korean Academy of Nursing	2020	10.4040/jkan.2020.50.2.271	https://pubmed.ncbi.nlm.nih.gov/32376814/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Knoop 2013	23721797	.	no	direct_pubmed_link	Knee joint stabilization therapy in patients with osteoarthritis of the knee: a randomized, controlled trial	Osteoarthritis and Cartilage	2013	.	https://pubmed.ncbi.nlm.nih.gov/23721797/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Knoop 2013	25280604	.	no	direct_pubmed_link	Improvement in upper leg muscle strength underlies beneficial effects of exercise therapy in knee osteoarthritis: Secondary analysis from a randomised controlled trial [Improvement in upper leg muscle strength underlies beneficial effects of exercise therapy in knee osteoarthritis: secondary analysis from a randomised controlled trial]	Physiotherapy (United Kingdom)	2015	10.1016/j.physio.2014.06.002	https://pubmed.ncbi.nlm.nih.gov/25280604/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Kovar 1992	1543305	.	no	direct_pubmed_link	Supervised fitness walking in patients with osteoarthritis of the knee	Annals of Internal Medicine	1992	.	https://pubmed.ncbi.nlm.nih.gov/1543305/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Kuntz 2018	29664955	PMC5903657	yes	direct_pubmed_link	Efficacy of a biomechanically-based yoga exercise program in knee osteoarthritis: a randomized controlled trial	PloS One	2018	10.1371/journal.pone.0195653	https://pubmed.ncbi.nlm.nih.gov/29664955/	https://pmc.ncbi.nlm.nih.gov/articles/PMC5903657/
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Lai 2021	28931439	PMC5607567	yes	direct_pubmed_link	Effects of whole body vibration exercise on neuromuscular function for individuals with knee osteoarthritis	.	2016	.	https://pubmed.ncbi.nlm.nih.gov/28931439/	https://pmc.ncbi.nlm.nih.gov/articles/PMC5607567/
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Lai 2021	33680003	PMC7895843	yes	direct_pubmed_link	Comparison of whole-body vibration training and quadriceps strength training on physical function and neuromuscular function of individuals with knee osteoarthritis: a randomised clinical trial	Journal of Exercise Science and Fitness	2021	10.1016/j.jesf.2021.01.003	https://pubmed.ncbi.nlm.nih.gov/33680003/	https://pmc.ncbi.nlm.nih.gov/articles/PMC7895843/
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Lee 2009	19389743	.	no	direct_pubmed_link	Tai Chi Qigong for the quality of life of patients with knee osteoarthritis: a pilot, randomized, waiting list controlled trial	Clinical Rehabilitation	2009	.	https://pubmed.ncbi.nlm.nih.gov/19389743/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Lee 2023	37699531	.	no	direct_pubmed_link	Home-based remote rehabilitation leads to superior outcomes for older women with knee osteoarthritis: a randomized controlled trial	Journal of the American Medical Directors Association	2023	10.1016/j.jamda.2023.08.013	https://pubmed.ncbi.nlm.nih.gov/37699531/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Li 2020	32618578	PMC7367519	yes	direct_pubmed_link	Effects of a 12-week multifaceted wearable-based program for people with knee osteoarthritis: randomized controlled trial	JMIR MHealth and UHealth	2020	10.2196/19116	https://pubmed.ncbi.nlm.nih.gov/32618578/	https://pmc.ncbi.nlm.nih.gov/articles/PMC7367519/
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Lim 2008	29427725	.	no	direct_pubmed_link	Knee extensor strength gains mediate symptom improvement in knee osteoarthritis: secondary analysis of a randomised controlled trial	Osteoarthritis and Cartilage	2018	10.1016/j.joca.2018.01.018	https://pubmed.ncbi.nlm.nih.gov/29427725/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Lim 2008	28068520	.	no	direct_pubmed_link	Impact loading following quadriceps strength training in individuals with medial knee osteoarthritis and varus alignment	Clinical Biomechanics (Bristol, Avon)	2017	10.1016/j.clinbiomech.2017.01.002	https://pubmed.ncbi.nlm.nih.gov/28068520/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Lim 2008	18576289	.	no	direct_pubmed_link	Does knee malalignment mediate the effects of quadriceps strengthening on knee adduction moment, pain, and function in medial knee osteoarthritis? A randomized controlled trial	Arthritis Care & Research	2008	.	https://pubmed.ncbi.nlm.nih.gov/18576289/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Lin 2009	19531879	.	no	direct_pubmed_link	Efficacy of 2 non-weight-bearing interventions, proprioception training versus strength training, for patients with knee osteoarthritis: a randomized clinical trial	Journal of Orthopaedic and Sports Physical Therapy	2009	.	https://pubmed.ncbi.nlm.nih.gov/19531879/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Lin 2009	16786252	.	no	direct_pubmed_link	Comparison of proprioceptive functions between computerized proprioception facilitation exercise and closed kinetic chain exercise in patients with knee osteoarthritis	Clinical Rheumatology	2007	.	https://pubmed.ncbi.nlm.nih.gov/16786252/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Liu 2019	31395306	.	no	direct_pubmed_link	Modulatory effects of different exercise modalities on the functional connectivity of the periaqueductal grey and ventral tegmental area in patients with knee osteoarthritis: a randomised multimodal magnetic resonance imaging study	British Journal of Anaesthesia	2019	10.1016/j.bja.2019.06.017	https://pubmed.ncbi.nlm.nih.gov/31395306/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Lu 2017	28449910	.	no	direct_pubmed_link	Effect of Tai Ji Quan training on self-reported sleep quality in elderly Chinese women with knee osteoarthritis: a randomized controlled trail	Sleep Medicine	2017	10.1016/j.sleep.2016.12.024	https://pubmed.ncbi.nlm.nih.gov/28449910/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Lund 2008	18509579	.	no	direct_pubmed_link	A randomized controlled trial of aquatic and land-based exercise in patients with knee osteoarthritis	Journal of Rehabilitation Medicine	2008	.	https://pubmed.ncbi.nlm.nih.gov/18509579/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Marconcin 2018	28714343	.	no	direct_pubmed_link	A randomized controlled trial of a combined self-management and exercise intervention for elderly people with osteoarthritis of the knee: the PLE 2 NO program	Clinical Rehabilitation	2018	10.1177/0269215517718892	https://pubmed.ncbi.nlm.nih.gov/28714343/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Marconcin 2018	27267755	PMC4896008	yes	direct_pubmed_link	The PLE2NO self-management and exercise program for knee osteoarthritis: study protocol for a randomized controlled trial	BMC Musculoskeletal Disorders	2016	10.1186/s12891-016-1115-7	https://pubmed.ncbi.nlm.nih.gov/27267755/	https://pmc.ncbi.nlm.nih.gov/articles/PMC4896008/
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Marconcin 2018	34077602	.	no	direct_pubmed_link	The effectiveness of a randomised clinical trial of PLE2 NO self-management and exercise programme for knee osteoarthritis to improve self-efficacy	Musculoskeletal Care	2022	10.1002/msc.1573	https://pubmed.ncbi.nlm.nih.gov/34077602/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Maurer 1999	10527090	.	no	direct_pubmed_link	Osteoarthritis of the knee: isokinetic quadriceps exercise versus an educational intervention	Archives of Physical Medicine and Rehabilitation	1999	.	https://pubmed.ncbi.nlm.nih.gov/10527090/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Mazloum 2018	29108873	.	no	direct_pubmed_link	The comparison of the effectiveness of conventional therapeutic exercises and Pilates on pain and function in patients with knee osteoarthritis	Complementary Therapies in Clinical Practice	2018	10.1016/j.ctcp.2017.10.008	https://pubmed.ncbi.nlm.nih.gov/29108873/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Mehwish 2023	37051976	.	no	direct_pubmed_link	Effect of hip joint mobilisations and strength training on pain, physical function and dynamic balance in patients with knee osteoarthritis: a randomized controlled trial	Journal of Pakistan Medical Association	2023	10.47391/jpma.6223	https://pubmed.ncbi.nlm.nih.gov/37051976/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Messier 2004	15146420	.	no	direct_pubmed_link	Exercise and dietary weight loss in overweight and obese older adults with knee osteoarthritis	Arthritis and Rheumatism	2004	.	https://pubmed.ncbi.nlm.nih.gov/15146420/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Messier 2004	22323353	.	no	direct_pubmed_link	Basal growth hormone concentration increased following a weight loss focused dietary intervention in older overweight and obese women	Journal of Nutrition, Health & Aging	2012	.	https://pubmed.ncbi.nlm.nih.gov/22323353/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Messier 2004	15051595	.	no	direct_pubmed_link	Diet-induced weight loss, exercise, and chronic inflammation in older, obese adults: a randomized controlled clinical trial	American Journal of Clinical Nutrition	2004	.	https://pubmed.ncbi.nlm.nih.gov/15051595/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Messier 2004	19461553	.	no	direct_pubmed_link	Cost-effectiveness of exercise and diet in overweight and obese adults with knee osteoarthritis	Medicine and Science in Sports and Exercise	2009	.	https://pubmed.ncbi.nlm.nih.gov/19461553/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Messier 2013	28756278	PMC5650925	yes	direct_pubmed_link	Effects of dietary weight loss with and without exercise on fibrosis biomarkers in adults with knee osteoarthritis	Osteoarthritis and Cartilage	2021	10.1016/j.joca.2021.02.220	https://pubmed.ncbi.nlm.nih.gov/28756278/	https://pmc.ncbi.nlm.nih.gov/articles/PMC5650925/
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Messier 2013	25450847	PMC4304884	yes	direct_pubmed_link	Effects of total and regional fat loss on plasma CRP and IL-6 in overweight and obese, older adults with knee osteoarthritis	Osteoarthritis and Cartilage	2015	10.1016/j.joca.2014.11.005	https://pubmed.ncbi.nlm.nih.gov/25450847/	https://pmc.ncbi.nlm.nih.gov/articles/PMC4304884/
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Messier 2013	31732174	PMC6949016	yes	direct_pubmed_link	The effects of intensive dietary weight loss and exercise on gait in overweight and obese adults with knee osteoarthritis	Journal of Biomechanics	2019	10.1016/j.jbiomech.2019.109477	https://pubmed.ncbi.nlm.nih.gov/31732174/	https://pmc.ncbi.nlm.nih.gov/articles/PMC6949016/
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Messier 2021	25887362	PMC9178604	yes	direct_pubmed_link	The Intensive Diet and Exercise for Arthritis (IDEA) trial: 18-month radiographic and MRI outcomes	Osteoarthritis and Cartilage	2015	10.1016/j.joca.2015.03.034	https://pubmed.ncbi.nlm.nih.gov/25887362/	https://pmc.ncbi.nlm.nih.gov/articles/PMC9178604/
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Messier 2021	33591346	PMC7887656	yes	direct_pubmed_link	Effect of high-intensity strength training on knee pain and knee joint compressive forces among adults with knee osteoarthritis: the START randomized clinical trial	JAMA - Journal of the American Medical Association	2021	10.1001/jama.2021.0411	https://pubmed.ncbi.nlm.nih.gov/33591346/	https://pmc.ncbi.nlm.nih.gov/articles/PMC7887656/
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Messier 2021	23855596	PMC3722013	yes	direct_pubmed_link	Strength training for arthritis trial (START): design and rationale	BMC Musculoskeletal Disorders	2013	.	https://pubmed.ncbi.nlm.nih.gov/23855596/	https://pmc.ncbi.nlm.nih.gov/articles/PMC3722013/
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Mete 2022	35470534	.	no	direct_pubmed_link	The efficacy of exergaming in patients with knee osteoarthritis: A randomized controlled clinical trial	Physiotherapy Research International	2022	10.1002/pri.1952	https://pubmed.ncbi.nlm.nih.gov/35470534/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Multanen 2014	25668399	.	no	direct_pubmed_link	Effects of exercise on patellar cartilage in women with mild knee osteoarthritis	Medicine and Science in Sports and Exercise	2015	10.1249/mss.0000000000000629	https://pubmed.ncbi.nlm.nih.gov/25668399/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Multanen 2014	23775755	.	no	direct_pubmed_link	High-impact bone exercise does not have controversial effects on articular cartilage: a randomized controlled quantitative MRI study	Conference	2012	.	https://pubmed.ncbi.nlm.nih.gov/23775755/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nelligan 2021	33843948	PMC8042569	yes	direct_pubmed_link	Effects of self-directed web-based strengthening exercise and physical activity supported by automated sms on pain and function in people with knee osteoarthritis: A randomised controlled trial	Internal Medicine Journal	2021	10.1111/imj.15302	https://pubmed.ncbi.nlm.nih.gov/33843948/	https://pmc.ncbi.nlm.nih.gov/articles/PMC8042569/
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nelligan 2021	31351449	PMC6661079	yes	direct_pubmed_link	Effectiveness of internet-delivered education and home exercise supported by behaviour change SMS on pain and function for people with knee osteoarthritis: a randomised controlled trial protocol	BMC Musculoskeletal Disorders	2019	10.1186/s12891-019-2714-x	https://pubmed.ncbi.nlm.nih.gov/31351449/	https://pmc.ncbi.nlm.nih.gov/articles/PMC6661079/
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nelligan 2021	34714252	PMC8590189	yes	direct_pubmed_link	Moderators of the effect of a self-directed digitally delivered exercise program for people with knee osteoarthritis: exploratory analysis of a randomized controlled trial	Journal of Medical Internet Research	2021	10.2196/30768	https://pubmed.ncbi.nlm.nih.gov/34714252/	https://pmc.ncbi.nlm.nih.gov/articles/PMC8590189/
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	O'Reilly 1999	10343535	PMC1752761	yes	direct_pubmed_link	Effectiveness of home exercise on pain and disability from osteoarthritis of the knee: a randomised controlled trial	Annals of the Rheumatic Diseases	1999	.	https://pubmed.ncbi.nlm.nih.gov/10343535/	https://pmc.ncbi.nlm.nih.gov/articles/PMC1752761/
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Oh 2020	32020485	.	no	direct_pubmed_link	Effects of rural community-based integrated exercise and health education programs on the mobility function of older adults with knee osteoarthritis	.	2021	10.1007/s40520-020-01474-7	https://pubmed.ncbi.nlm.nih.gov/32020485/	.
