review_group	review_pdf	review_id	study_label	pmid	pmcid	in_pmc	match_methods	title	journal	year	doi	pubmed_url	pmc_url
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Knoop 2023	37459639	.	no	direct_pubmed_link	High- versus low-dose exercise therapy for knee osteoarthritis	Annals of Internal Medicine	2023	10.7326/l23-0140	https://pubmed.ncbi.nlm.nih.gov/37459639/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Konishi 2009	19776525	.	no	direct_pubmed_link	Physiotherapy program through home visits for community-dwelling elderly Japanese women with mild knee pain	Tohoku Journal of Experimental Medicine	2009	.	https://pubmed.ncbi.nlm.nih.gov/19776525/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Kuptniratsaikul 2002	12075718	.	no	direct_pubmed_link	The efficacy of a muscle exercise program to improve functional performance of the knee in patients with osteoarthritis	Chotmaihet Thangphaet [Journal of the Medical Association of Thailand]	2002	.	https://pubmed.ncbi.nlm.nih.gov/12075718/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Lai 2018	29366340	.	no	direct_pubmed_link	Effects of strength exercise on the knee and ankle proprioception of individuals with knee osteoarthritis	Research in Sports Medicine (Print)	2018	10.1080/15438627.2018.1431541	https://pubmed.ncbi.nlm.nih.gov/29366340/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Lall 2023	37662633	PMC10442219	yes	direct_pubmed_link	Comparison of neuromuscular joint facilitation and quadriceps strengthening exercise in knee osteoarthritis: a randomized controlled trial	International Journal of Therapeutic Massage & Bodywork	2023	10.3822/ijtmb.v16i3.811	https://pubmed.ncbi.nlm.nih.gov/37662633/	https://pmc.ncbi.nlm.nih.gov/articles/PMC10442219/
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Landsmeer 2016	26748391	.	no	direct_pubmed_link	Reducing progression of knee OA features assessed by MRI in overweight and obese women: Secondary outcomes of a preventive RCT	Osteoarthritis and Cartilage	2016	10.1016/j.joca.2015.12.016	https://pubmed.ncbi.nlm.nih.gov/26748391/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Lankhorst 1982	7063820	.	no	direct_pubmed_link	Relationship of isometric knee extension torque and functional variables in osteoarthrosis of the knee	Scandinavian Journal of Rehabilitation Medicine	1982	.	https://pubmed.ncbi.nlm.nih.gov/7063820/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Lee 2018	29407226	PMC6134181	yes	direct_pubmed_link	Dose-response effects of tai Chi and physical therapy exercise interventions in symptomatic knee osteoarthritis	Physical Medicine and Rehabilitation	2018	10.1016/j.pmrj.2018.01.003	https://pubmed.ncbi.nlm.nih.gov/29407226/	https://pmc.ncbi.nlm.nih.gov/articles/PMC6134181/
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Li 2017a	28652228	PMC5504340	yes	direct_pubmed_link	A community-based physical activity counselling program for people with knee osteoarthritis: feasibility and preliminary efficacy of the track-OA study	JMIR MHealth and UHealth	2017	10.2196/mhealth.7863	https://pubmed.ncbi.nlm.nih.gov/28652228/	https://pmc.ncbi.nlm.nih.gov/articles/PMC5504340/
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Liang 2019	31380828	.	no	direct_pubmed_link	The lower body positive pressure treadmill for knee osteoarthritis rehabilitation	Journal of Visualized Experiments	2019	10.3791/59829	https://pubmed.ncbi.nlm.nih.gov/31380828/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Lim 2010	20709301	.	no	direct_pubmed_link	Effectiveness of aquatic exercise for obese patients with knee osteoarthritis: a randomized controlled trial	Physical Medicine & Rehabilitation	2010	.	https://pubmed.ncbi.nlm.nih.gov/20709301/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Lin 2004	14763724	.	no	direct_pubmed_link	Community rehabilitation for older adults with osteoarthritis of the lower limb: a controlled clinical trial	Clinical Rehabilitation	2004	.	https://pubmed.ncbi.nlm.nih.gov/14763724/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Lin 2020	31981832	.	no	direct_pubmed_link	Active video games for knee osteoarthritis improve mobility but not WOMAC score: a randomized controlled trial	.	2020	10.1016/j.rehab.2019.11.008	https://pubmed.ncbi.nlm.nih.gov/31981832/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Liu 2008	18652118	.	no	direct_pubmed_link	Treatment of 256 cases of osteoarthritis of knee joint with Guo Jianhua's four-step therapy	Journal of Traditional Chinese Medicine / Chung I Tsa Chih Ying Wen Pan	2008	.	https://pubmed.ncbi.nlm.nih.gov/18652118/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Liu 2023	38058689	PMC10696294	yes	direct_pubmed_link	Clinical value of ankle flexion and extension exercises combined with a psychological intervention in knee osteoarthritis	World Journal of Psychiatry	2023	10.5498/wjp.v13.i10.743	https://pubmed.ncbi.nlm.nih.gov/38058689/	https://pmc.ncbi.nlm.nih.gov/articles/PMC10696294/
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Lorbeer 2023	37403119	PMC10318642	yes	direct_pubmed_link	Enhancing physical activity and reducing symptoms of patients with osteoarthritis of the knee: a randomized controlled trial of the PrevOP-Psychological Adherence Program	BMC Musculoskeletal Disorders	2023	10.1186/s12891-023-06661-x	https://pubmed.ncbi.nlm.nih.gov/37403119/	https://pmc.ncbi.nlm.nih.gov/articles/PMC10318642/
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Losciale 2023	38615974	.	no	direct_pubmed_link	Preliminary results of the stop osteoarthritis (SOAR) proof-of-concept randomized delay-controlled trial	Osteoarthritis and Cartilage	2023	10.1016/j.joca.2023.01.173	https://pubmed.ncbi.nlm.nih.gov/38615974/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Mangione 1999	10219009	.	no	direct_pubmed_link	The effects of high-intensity and low-intensity cycle ergometry in older adults with knee osteoarthritis	Journal of Gerontology	1999	.	https://pubmed.ncbi.nlm.nih.gov/10219009/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Marra 2012	22930542	.	no	direct_pubmed_link	Pharmacist-initiated intervention trial in osteoarthritis: a multidisciplinary intervention for knee osteoarthritis	Arthritis Care & Research	2012	.	https://pubmed.ncbi.nlm.nih.gov/22930542/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Mascarin 2012	22999098	PMC3475115	yes	direct_pubmed_link	Effects of kinesiotherapy, ultrasound and electrotherapy in management of bilateral knee osteoarthritis: prospective clinical trial	BMC Musculoskeletal Disorders	2012	.	https://pubmed.ncbi.nlm.nih.gov/22999098/	https://pmc.ncbi.nlm.nih.gov/articles/PMC3475115/
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Mat 2016	28827207	.	no	direct_pubmed_link	Effect of the Otago exercises on postural balance and fear of falling among older fallers with knee osteoarthritis	Osteoarthritis and Cartilage	2016	.	https://pubmed.ncbi.nlm.nih.gov/28827207/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Mat 2018	28827207	.	no	direct_pubmed_link	Effect of modified Otago exercises on postural balance, fear of falling, and fall risk in older fallers with knee osteoarthritis and impaired gait and balance: a secondary analysis	Physical Medicine and Rehabilitation	2018	10.1016/j.pmrj.2017.08.405	https://pubmed.ncbi.nlm.nih.gov/28827207/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	McCarthy 2004	15113993	.	no	direct_pubmed_link	Supplementing a home exercise programme with a class-based exercise programme is more effective than home exercise alone in the treatment of knee osteoarthritis	Rheumatology	2004	.	https://pubmed.ncbi.nlm.nih.gov/15113993/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	McKnight 2010	20191490	PMC2831227	yes	direct_pubmed_link	A comparison of strength training, self-management, and the combination for early osteoarthritis of the knee	Arthritis Care & Research	2010	.	https://pubmed.ncbi.nlm.nih.gov/20191490/	https://pmc.ncbi.nlm.nih.gov/articles/PMC2831227/
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	McQuade 2011	21514018	PMC3138879	yes	direct_pubmed_link	Effects of progressive resistance strength training on knee biomechanics during single leg step-up in persons with mild knee osteoarthritis	Clinical Biomechanics (Bristol, Avon)	2011	.	https://pubmed.ncbi.nlm.nih.gov/21514018/	https://pmc.ncbi.nlm.nih.gov/articles/PMC3138879/
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Mesa‐Castrillon 2023	37984995	.	no	direct_pubmed_link	Effectiveness of an eHealth-delivered program to EMpower People with musculoskeletal pain in Rural Australia (EMPoweR): a randomised controlled trial	.	2023	10.1002/acr.25272	https://pubmed.ncbi.nlm.nih.gov/37984995/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Mesa‐Castrillon 2023	33402161	PMC7783996	yes	direct_pubmed_link	EHealth to empower patients with musculoskeletal pain in rural Australia (EMPoweR) a randomised clinical trial: study protocol	BMC Musculoskeletal Disorders	2021	10.1186/s12891-020-03866-2	https://pubmed.ncbi.nlm.nih.gov/33402161/	https://pmc.ncbi.nlm.nih.gov/articles/PMC7783996/
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Messier 2000a	10983905	.	no	direct_pubmed_link	Exercise and weight loss in obese older adults with knee osteoarthritis: a preliminary study	Journal of the American Geriatric Society	2000	.	https://pubmed.ncbi.nlm.nih.gov/10983905/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Messier 2007	17561418	.	no	direct_pubmed_link	Glucosamine/chondroitin combined with exercise for the treatment of knee osteoarthritis: a preliminary study	Osteoarthritis and Cartilage	2007	.	https://pubmed.ncbi.nlm.nih.gov/17561418/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Messier 2008	18359648	PMC2610445	yes	direct_pubmed_link	Effect of an exercise and dietary intervention on serum biomarkers in overweight and obese adults with osteoarthritis of the knee	Osteoarthritis and Cartilage	2008	.	https://pubmed.ncbi.nlm.nih.gov/18359648/	https://pmc.ncbi.nlm.nih.gov/articles/PMC2610445/
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Messier 2017	28228115	PMC5322619	yes	direct_pubmed_link	Weight-loss and exercise for communities with arthritis in North Carolina (WE-CAN): design and rationale of a pragmatic, assessor-blinded, randomized controlled trial	BMC Musculoskeletal Disorders	2017	10.1186/s12891-017-1441-4	https://pubmed.ncbi.nlm.nih.gov/28228115/	https://pmc.ncbi.nlm.nih.gov/articles/PMC5322619/
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Mikesky 2006	17013851	.	no	direct_pubmed_link	Effects of strength training on the incidence and progression of knee osteoarthritis	Arthritis Care & Research	2006	.	https://pubmed.ncbi.nlm.nih.gov/17013851/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Minor 1989	2818656	.	no	direct_pubmed_link	Efficacy of physical conditioning exercise in patients with rheumatoid arthritis and osteoarthritis	Arthritis and Rheumatism	1989	.	https://pubmed.ncbi.nlm.nih.gov/2818656/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Miyagawa 2016	27134382	PMC4842463	yes	direct_pubmed_link	One-year results of voluntary-based supervised exercise or treatment at orthopedic clinic for radiographic severe knee osteoarthritis	Journal of Physical Therapy Science	2016	10.1589/jpts.28.906	https://pubmed.ncbi.nlm.nih.gov/27134382/	https://pmc.ncbi.nlm.nih.gov/articles/PMC4842463/
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Modarresi 2023	37664870	PMC10469070	yes	direct_pubmed_link	Pain informed movement for people with knee osteoarthritis: protocol for a pilot randomized controlled trial	Osteoarthritis and Cartilage Open	2023	10.1016/j.ocarto.2023.100402	https://pubmed.ncbi.nlm.nih.gov/37664870/	https://pmc.ncbi.nlm.nih.gov/articles/PMC10469070/
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Mohammedsadiq 2023	37145013	PMC10158910	yes	direct_pubmed_link	Effectiveness of home-based conventional exercise and cryotherapy on daily living activities in patients with knee osteoarthritis: a randomized controlled clinical trial	Medicine (United States)	2023	10.1097/md.0000000000033678	https://pubmed.ncbi.nlm.nih.gov/37145013/	https://pmc.ncbi.nlm.nih.gov/articles/PMC10158910/
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Moss 2007	16777467	.	no	direct_pubmed_link	The initial effects of knee joint mobilization on osteoarthritic hyperalgesia	Manual Therapy	2007	.	https://pubmed.ncbi.nlm.nih.gov/16777467/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Mulla 2018	30020219	.	no	direct_pubmed_link	The effects of lower extremity strengthening delivered in the workplace on physical function and work-related outcomes among desk-based workers: a randomized controlled trial	Journal of Occupational and Environmental Medicine / American College of Occupational and Environmental Medicine	2018	10.1097/jom.0000000000001408	https://pubmed.ncbi.nlm.nih.gov/30020219/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Murphy 2008	18821646	PMC3046422	yes	direct_pubmed_link	Effects of activity strategy training on pain and physical activity in older adults with knee or hip osteoarthritis: a pilot study	Arthritis and Rheumatism	2008	.	https://pubmed.ncbi.nlm.nih.gov/18821646/	https://pmc.ncbi.nlm.nih.gov/articles/PMC3046422/
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Murphy 2016	26963847	PMC4912409	yes	direct_pubmed_link	Brief time-based activity pacing instruction as a singular behavioral intervention was not effective in participants with symptomatic osteoarthritis	Pain	2016	10.1097/j.pain.0000000000000549	https://pubmed.ncbi.nlm.nih.gov/26963847/	https://pmc.ncbi.nlm.nih.gov/articles/PMC4912409/
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct04138784	35674649	.	no	direct_pubmed_link	Individualized comprehensive rehabilitation program in chronic knee osteoarthritis [Effectiveness of an individualized comprehensive rehabilitation program in disabled chronic knee osteoarthritis women]. Nct04138784 2019.	.	2019	.	https://pubmed.ncbi.nlm.nih.gov/35674649/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct04540341	39340509	.	no	direct_pubmed_link	Effectiveness of Mulligan mobilization technique and core stabilization exercise with knee osteoarthritis. Nct04540341 2020.	.	2020	.	https://pubmed.ncbi.nlm.nih.gov/39340509/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct04654871	36156542	.	no	direct_pubmed_link	Effects of glucosamine and chondroitin sulfate supplementation in addition to resistance exercise training and manual therapy in patients with knee osteoarthritis. Nct04654871 2020.	.	2020	.	https://pubmed.ncbi.nlm.nih.gov/36156542/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Neves 2011	21311365	.	no	direct_pubmed_link	Beneficial effect of creatine supplementation in knee osteoarthritis	Medicine and Science in Sports and Exercise	2011	.	https://pubmed.ncbi.nlm.nih.gov/21311365/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Ng 2010	20152042	PMC2875659	yes	direct_pubmed_link	Efficacy of a progressive walking program and glucosamine sulphate supplementation on osteoarthritic symptoms of the hip and knee: a feasibility trial	Arthritis Research & Therapy	2010	.	https://pubmed.ncbi.nlm.nih.gov/20152042/	https://pmc.ncbi.nlm.nih.gov/articles/PMC2875659/
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	O'Brien 2016	27683839	PMC5123267	yes	direct_pubmed_link	Effectiveness of a healthy lifestyle intervention for low back pain and osteoarthritis of the knee: protocol and statistical analysis plan for two randomised controlled trials	Brazilian Journal of Physical Therapy	2016	10.1590/bjpt-rbf.2014.0189	https://pubmed.ncbi.nlm.nih.gov/27683839/	https://pmc.ncbi.nlm.nih.gov/articles/PMC5123267/
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Onwunzo 2021	34812331	PMC8604435	yes	direct_pubmed_link	Effects of isometric strengthening exercises on pain and disability among patients with knee osteoarthritis	Cureus	2021	10.7759/cureus.18972	https://pubmed.ncbi.nlm.nih.gov/34812331/	https://pmc.ncbi.nlm.nih.gov/articles/PMC8604435/
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Osteras 2019	31075423	.	no	direct_pubmed_link	Implementing international osteoarthritis guidelines in primary care: results on symptom-related outcomes in secondary analyses from a randomized controlled study	Osteoarthritis and Cartilage	2019	10.1016/j.joca.2019.02.041	https://pubmed.ncbi.nlm.nih.gov/31075423/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Osteras 2019	32284049	PMC7155273	yes	direct_pubmed_link	Low adherence to exercise may have influenced the proportion of OMERACT-OARSI responders in an integrated osteoarthritis care model: secondary analyses from a cluster-randomised stepped-wedge trial	BMC Musculoskeletal Disorders	2020	10.1186/s12891-020-03235-z	https://pubmed.ncbi.nlm.nih.gov/32284049/	https://pmc.ncbi.nlm.nih.gov/articles/PMC7155273/
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Osteras 2019	31613885	PMC6793845	yes	direct_pubmed_link	Implementing a structured model for osteoarthritis care in primary healthcare: a stepped-wedge cluster-randomised trial	PLoS Medicine	2019	10.1371/journal.pmed.1002949	https://pubmed.ncbi.nlm.nih.gov/31613885/	https://pmc.ncbi.nlm.nih.gov/articles/PMC6793845/
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Osteras 2023	37839506	.	no	direct_pubmed_link	Longer-term quality of care, effectiveness, and cost-effectiveness of implementing a model of care for osteoarthritis: a cluster-randomized controlled trial	Osteoarthritis and Cartilage	2023	10.1016/j.joca.2023.10.003	https://pubmed.ncbi.nlm.nih.gov/37839506/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Osugi 2014	24591837	PMC3934664	yes	direct_pubmed_link	Effect of a combination of whole body vibration exercise and squat training on body balance, muscle power, and walking ability in the elderly	Therapeutics and Clinical Risk Management	2014	10.2147/tcrm.s57806	https://pubmed.ncbi.nlm.nih.gov/24591837/	https://pmc.ncbi.nlm.nih.gov/articles/PMC3934664/
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Ozudogru 2023	37466598	PMC10352015	yes	direct_pubmed_link	Effects of closed and open kinetic chain exercises on pain, muscle strength, function, and quality of life in patients with knee osteoarthritis	Revista da Associacao Medica Brasileira	2023	10.1590/1806-9282.20230164	https://pubmed.ncbi.nlm.nih.gov/37466598/	https://pmc.ncbi.nlm.nih.gov/articles/PMC10352015/
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Pactr202003828737019	36530599	PMC9756178	yes	direct_pubmed_link	Efficacy of rectus femoris stretching on pain, range of motion and spatiotemporal gait parameters in patients with knee osteoarthritis	.	2020	.	https://pubmed.ncbi.nlm.nih.gov/36530599/	https://pmc.ncbi.nlm.nih.gov/articles/PMC9756178/
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Paolillo 2018	29480363	.	no	direct_pubmed_link	Ultrasound plus low-level laser therapy for knee osteoarthritis rehabilitation: a randomized, placebo-controlled trial	Rheumatology International	2018	10.1007/s00296-018-4000-x	https://pubmed.ncbi.nlm.nih.gov/29480363/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Park 2021	34326779	PMC8313868	yes	direct_pubmed_link	Influence of isometric exercise combined with electromyostimulation on inflammatory cytokine levels, muscle strength, and knee joint function in elderly women with early knee osteoarthritis	Frontiers in Physiology	2021	10.3389/fphys.2021.688260	https://pubmed.ncbi.nlm.nih.gov/34326779/	https://pmc.ncbi.nlm.nih.gov/articles/PMC8313868/
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Paterson 2022	37324606	PMC10262722	yes	direct_pubmed_link	A pragmatic pilot randomized controlled trial of the OA go away among individuals with osteoarthritis of the hip or knee	Physiotherapy Canada	2022	10.3138/ptc-2020-0110	https://pubmed.ncbi.nlm.nih.gov/37324606/	https://pmc.ncbi.nlm.nih.gov/articles/PMC10262722/
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Peng 2021	34017475	PMC8129419	yes	direct_pubmed_link	Evaluation of the effect of a three-color ladder management model for knee osteoarthritis in the community	American Journal of Translational Research	2021	.	https://pubmed.ncbi.nlm.nih.gov/34017475/	https://pmc.ncbi.nlm.nih.gov/articles/PMC8129419/
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Penninx 2001	11606146	.	no	direct_pubmed_link	Physical exercise and prevention of disability in activities of daily living in older persons with osteoarthritis	Archives of Internal Medicine	2001	.	https://pubmed.ncbi.nlm.nih.gov/11606146/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Penninx 2002	11867660	.	no	direct_pubmed_link	Exercise and depressive symptoms: a comparison of aerobic and resistance exercise effects on emotional and physical function in older persons with high and low depressive symptomatology	Journal of Gerontology	2002	.	https://pubmed.ncbi.nlm.nih.gov/11867660/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Pereira 2011	22087576	.	no	direct_pubmed_link	The effect of adding whole-body vibration to squat training on the functional performance and self-report of disease status in elderly patients with knee osteoarthritis: a randomized, controlled clinical study	.	2011	.	https://pubmed.ncbi.nlm.nih.gov/22087576/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Petersen 2010	19679221	.	no	direct_pubmed_link	Glucosamine but not ibuprofen alters cartilage turnover in osteoarthritis patients in response to physical training	Osteoarthritis and Cartilage	2010	.	https://pubmed.ncbi.nlm.nih.gov/19679221/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Petersen 2011	21807137	.	no	direct_pubmed_link	Nonsteroidal anti-inflammatory drug or glucosamine reduced pain and improved muscle strength with resistance training in a randomized controlled trial of knee osteoarthritis patients	Archives of Physical Medicine and Rehabilitation	2011	.	https://pubmed.ncbi.nlm.nih.gov/21807137/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Peterson 1993	8443252	.	no	direct_pubmed_link	Effect of a walking program on gait characteristics in patients with osteoarthritis	Arthritis Care & Research	1993	.	https://pubmed.ncbi.nlm.nih.gov/8443252/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Petrella 2000	10990236	.	no	direct_pubmed_link	Home based exercise therapy for older patients with knee osteoarthritis: a randomized clinical trial	Journal of Rheumatology	2000	.	https://pubmed.ncbi.nlm.nih.gov/10990236/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Pietrosimone 2010	20713439	.	no	direct_pubmed_link	Effects of disinhibitory transcutaneous electrical nerve stimulation and therapeutic exercise on sagittal plane peak knee kinematics and kinetics in people with knee osteoarthritis during gait: a randomized controlled trial	Clinical Rehabilitation	2010	.	https://pubmed.ncbi.nlm.nih.gov/20713439/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Pietrosimone 2012	22503429	.	no	direct_pubmed_link	Changes in voluntary quadriceps activation predict changes in quadriceps strength after therapeutic exercise in patients with knee osteoarthritis	Knee	2012	.	https://pubmed.ncbi.nlm.nih.gov/22503429/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Pietrosimone 2020	32251254	.	no	direct_pubmed_link	Using TENS to enhance therapeutic exercise in individuals with knee osteoarthritis	Medicine and Science in Sports and Exercise	2020	10.1249/mss.0000000000002353	https://pubmed.ncbi.nlm.nih.gov/32251254/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Pisters 2010a	20500136	.	no	direct_pubmed_link	Behavioural graded activity results in better exercise adherence and more physical activity than usual care in people with osteoarthritis: a cluster-randomised trial	Journal of Physiotherapy	2010	.	https://pubmed.ncbi.nlm.nih.gov/20500136/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Pisters 2010b	20488250	.	no	direct_pubmed_link	Long-term effectiveness of exercise therapy in patients with osteoarthritis of the hip or knee: a randomized controlled trial comparing two different physical therapy interventions	Osteoarthritis and Cartilage	2010	.	https://pubmed.ncbi.nlm.nih.gov/20488250/	.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Piva 2011	22003157	PMC3229042	yes	direct_pubmed_link	Effects of impairment-based exercise on performance of specific self-reported functional tasks in individuals with knee osteoarthritis	Physical Therapy	2011	.	https://pubmed.ncbi.nlm.nih.gov/22003157/	https://pmc.ncbi.nlm.nih.gov/articles/PMC3229042/
